[Connect DataFile][1.1]
Date:;10.09.2025
Time:;10:20:25,774
Unit:;C
Resolution:;0,0125
Values:;4
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;
00:00:00,000;28,0;28,0;31,2;31,6;
00:00:00,012;28,2;28,2;31,1;31,6;
00:00:00,025;28,1;28,1;31,3;31,9;
00:00:00,037;28,1;28,1;31,2;31,6;
00:00:00,050;28,2;28,2;31,2;31,6;
00:00:00,062;28,2;28,2;31,2;31,6;
00:00:00,075;28,3;28,3;31,2;31,6;
00:00:00,087;28,3;28,3;31,5;31,7;
00:00:00,100;28,3;28,3;31,1;31,6;
00:00:00,112;28,2;28,2;31,2;31,9;
00:00:00,125;28,2;28,2;31,5;31,7;
00:00:00,137;28,5;28,5;31,3;31,8;
00:00:00,150;28,3;28,3;31,4;31,8;
00:00:00,162;28,2;28,2;31,2;31,5;
00:00:00,175;28,2;28,2;31,1;31,6;
00:00:00,187;28,4;28,4;31,6;31,6;
00:00:00,200;28,6;28,6;31,2;32,0;
00:00:00,212;28,5;28,5;31,5;31,7;
00:00:00,225;28,1;28,1;31,7;31,9;
00:00:00,237;28,3;28,3;31,2;31,6;
00:00:00,250;28,4;28,4;31,2;31,6;
00:00:00,262;28,5;28,5;31,5;31,6;
00:00:00,275;28,5;28,5;31,1;31,6;
00:00:00,287;28,4;28,4;31,3;31,7;
00:00:00,300;28,3;28,3;31,2;31,6;
00:00:00,312;28,5;28,5;31,4;31,6;
00:00:00,325;28,4;28,4;31,3;31,7;
00:00:00,337;28,5;28,5;31,6;31,9;
00:00:00,350;28,2;28,2;31,3;31,5;
00:00:00,362;28,1;28,1;31,2;31,7;
00:00:00,375;28,1;28,1;31,3;31,6;
00:00:00,387;28,3;28,3;31,4;31,9;
00:00:00,400;28,2;28,2;31,1;31,8;
00:00:00,412;28,2;28,2;31,2;31,7;
00:00:00,425;28,3;28,3;31,6;31,7;
00:00:00,437;28,2;28,2;31,2;31,5;
00:00:00,450;28,1;28,1;31,1;31,6;
00:00:00,462;28,1;28,1;31,1;31,9;
00:00:00,475;28,0;28,0;31,3;31,6;
00:00:00,487;28,2;28,2;31,3;31,6;
00:00:00,500;28,3;28,3;31,3;32,0;
00:00:00,512;28,3;28,3;31,2;31,6;
00:00:00,525;28,4;28,4;31,2;31,8;
00:00:00,537;28,4;28,4;31,2;31,8;
00:00:00,550;28,3;28,3;31,1;31,6;
00:00:00,562;28,3;28,3;31,2;31,7;
00:00:00,575;28,1;28,1;31,2;31,8;
00:00:00,587;28,2;28,2;31,5;31,6;
00:00:00,600;28,3;28,3;31,2;31,6;
00:00:00,612;28,3;28,3;31,6;31,9;
00:00:00,625;28,3;28,3;31,2;31,6;
00:00:00,637;28,4;28,4;31,2;31,8;
00:00:00,650;28,4;28,4;31,5;31,7;
00:00:00,662;28,1;28,1;31,1;31,8;
00:00:00,675;28,5;28,5;31,2;31,7;
00:00:00,687;28,2;28,2;31,5;31,5;
00:00:00,700;28,4;28,4;31,2;31,5;
00:00:00,712;28,3;28,3;31,4;31,6;
00:00:00,725;28,3;28,3;31,6;31,9;
00:00:00,737;28,2;28,2;31,1;31,5;
00:00:00,750;28,1;28,1;31,1;31,6;
00:00:00,762;28,3;28,3;31,5;31,8;
00:00:00,775;28,3;28,3;31,3;31,6;
00:00:00,787;28,3;28,3;31,2;31,7;
00:00:00,800;28,5;28,5;31,3;31,8;
00:00:00,812;28,3;28,3;31,2;31,8;
00:00:00,825;28,4;28,4;31,6;31,7;
00:00:00,837;28,1;28,1;31,2;31,5;
00:00:00,850;28,5;28,5;31,2;31,6;
00:00:00,862;28,1;28,1;31,6;31,6;
00:00:00,875;28,2;28,2;31,2;31,8;
00:00:00,887;28,3;28,3;31,4;31,6;
00:00:00,900;28,1;28,1;31,2;31,6;
00:00:00,912;28,2;28,2;31,2;31,6;
00:00:00,925;28,3;28,3;31,5;31,7;
00:00:00,937;28,5;28,5;31,4;31,6;
00:00:00,950;28,3;28,3;31,1;31,5;
00:00:00,962;28,3;28,3;31,5;32,0;
00:00:00,975;28,3;28,3;31,2;31,9;
00:00:00,987;28,3;28,3;31,1;31,6;
00:00:01,000;28,2;28,2;31,1;31,5;
00:00:01,012;28,2;28,2;31,1;31,5;
00:00:01,025;28,1;28,1;31,2;31,6;
00:00:01,037;28,4;28,4;31,5;31,6;
00:00:01,050;28,6;28,6;31,2;31,8;
00:00:01,062;28,1;28,1;31,1;31,9;
00:00:01,075;28,1;28,1;31,1;31,9;
00:00:01,087;28,1;28,1;31,2;32,0;
00:00:01,100;28,2;28,2;31,4;31,7;
00:00:01,112;28,0;28,0;31,0;31,5;
00:00:01,125;27,9;27,9;31,3;31,5;
00:00:01,137;27,9;27,9;31,3;31,5;
00:00:01,150;28,3;28,3;31,2;31,7;
00:00:01,162;28,2;28,2;31,7;31,8;
00:00:01,175;28,2;28,2;31,2;32,0;
00:00:01,187;28,4;28,4;31,2;31,7;
00:00:01,200;28,2;28,2;31,6;31,6;
00:00:01,212;28,1;28,1;31,1;31,7;
00:00:01,225;28,2;28,2;31,2;31,7;
00:00:01,237;28,1;28,1;31,2;31,5;
00:00:01,250;28,1;28,1;31,5;31,6;
00:00:01,262;28,3;28,3;31,2;31,7;
00:00:01,275;28,2;28,2;31,3;31,6;
00:00:01,287;28,1;28,1;31,2;31,6;
00:00:01,300;28,1;28,1;31,1;31,7;
00:00:01,312;28,1;28,1;31,2;31,5;
00:00:01,325;28,2;28,2;31,1;31,8;
00:00:01,337;28,2;28,2;31,1;31,9;
00:00:01,350;28,3;28,3;31,1;31,9;
00:00:01,362;28,3;28,3;31,5;31,6;
00:00:01,375;28,1;28,1;31,3;31,6;
00:00:01,387;28,2;28,2;31,2;31,8;
00:00:01,400;28,2;28,2;31,2;31,6;
00:00:01,412;28,3;28,3;31,2;31,7;
00:00:01,425;28,2;28,2;31,2;31,6;
00:00:01,437;28,4;28,4;31,6;31,9;
00:00:01,450;28,1;28,1;31,2;31,8;
00:00:01,462;28,1;28,1;31,2;31,6;
00:00:01,475;28,1;28,1;31,2;31,5;
00:00:01,487;28,6;28,6;31,2;31,8;
00:00:01,500;28,3;28,3;31,3;31,9;
00:00:01,512;28,3;28,3;31,4;31,6;
00:00:01,525;28,2;28,2;31,5;31,8;
00:00:01,537;28,0;28,0;31,3;31,6;
00:00:01,550;28,1;28,1;31,1;31,9;
00:00:01,562;28,2;28,2;31,2;31,6;
00:00:01,575;28,1;28,1;31,2;31,6;
00:00:01,587;28,1;28,1;31,1;31,5;
00:00:01,600;28,3;28,3;31,0;31,6;
00:00:01,612;28,1;28,1;31,2;31,5;
00:00:01,625;28,3;28,3;31,2;31,9;
00:00:01,637;28,3;28,3;31,4;31,9;
00:00:01,650;28,2;28,2;31,2;31,8;
00:00:01,662;28,3;28,3;31,6;31,8;
00:00:01,675;28,7;28,7;31,4;32,1;
00:00:01,687;28,3;28,3;31,5;31,9;
00:00:01,700;28,5;28,5;31,3;31,9;
00:00:01,712;28,3;28,3;31,6;31,9;
00:00:01,725;28,5;28,5;31,4;32,0;
00:00:01,737;28,2;28,2;31,4;32,0;
00:00:01,750;28,6;28,6;31,5;31,9;
00:00:01,762;28,3;28,3;31,5;31,9;
00:00:01,775;28,4;28,4;31,5;31,9;
00:00:01,787;28,5;28,5;31,5;32,3;
00:00:01,800;28,5;28,5;31,6;31,9;
00:00:01,812;28,5;28,5;31,6;31,9;
00:00:01,825;28,6;28,6;31,9;32,3;
00:00:01,837;28,6;28,6;31,4;31,9;
00:00:01,850;28,6;28,6;31,6;31,9;
00:00:01,862;28,6;28,6;31,5;32,2;
00:00:01,875;28,6;28,6;31,5;32,1;
00:00:01,887;28,5;28,5;31,9;31,9;
00:00:01,900;28,3;28,3;31,5;31,9;
00:00:01,912;28,6;28,6;31,9;32,0;
00:00:01,925;28,4;28,4;31,8;31,9;
00:00:01,937;28,4;28,4;31,4;32,0;
00:00:01,950;28,6;28,6;31,6;31,9;
00:00:01,962;28,4;28,4;31,5;32,0;
00:00:01,975;28,6;28,6;31,5;31,9;
00:00:01,987;28,6;28,6;31,5;32,0;
00:00:02,000;28,6;28,6;31,6;31,9;
00:00:02,012;28,5;28,5;31,6;31,9;
00:00:02,025;28,5;28,5;31,6;31,9;
00:00:02,037;28,6;28,6;31,5;31,8;
00:00:02,050;28,5;28,5;31,5;31,9;
00:00:02,062;28,6;28,6;31,4;32,0;
00:00:02,075;28,4;28,4;31,5;31,9;
00:00:02,087;28,4;28,4;31,5;31,9;
00:00:02,100;28,3;28,3;31,6;31,8;
00:00:02,112;28,5;28,5;31,6;31,9;
00:00:02,125;28,4;28,4;31,6;31,9;
00:00:02,137;28,6;28,6;31,4;32,1;
00:00:02,150;28,6;28,6;31,4;32,1;
00:00:02,162;28,4;28,4;31,5;31,9;
00:00:02,175;28,3;28,3;31,4;31,7;
00:00:02,187;28,3;28,3;31,4;31,9;
00:00:02,200;28,6;28,6;31,4;32,0;
00:00:02,212;28,6;28,6;31,4;32,0;
00:00:02,225;28,5;28,5;31,5;32,0;
00:00:02,237;28,4;28,4;31,5;31,9;
00:00:02,250;28,6;28,6;31,7;32,0;
00:00:02,262;28,5;28,5;31,6;31,9;
00:00:02,275;28,5;28,5;31,6;31,9;
00:00:02,287;28,6;28,6;31,8;32,1;
00:00:02,300;28,6;28,6;31,5;32,0;
00:00:02,312;28,6;28,6;31,5;31,9;
00:00:02,325;28,6;28,6;31,6;32,2;
00:00:02,337;28,6;28,6;31,6;32,2;
00:00:02,350;28,5;28,5;31,3;31,8;
00:00:02,362;28,4;28,4;31,5;32,0;
00:00:02,375;28,4;28,4;31,5;32,0;
00:00:02,387;28,5;28,5;31,7;32,2;
00:00:02,400;28,6;28,6;31,5;32,0;
00:00:02,412;28,5;28,5;31,6;32,4;
00:00:02,425;28,5;28,5;31,5;32,0;
00:00:02,437;28,7;28,7;31,6;31,9;
00:00:02,450;28,5;28,5;31,5;31,9;
00:00:02,462;28,6;28,6;31,6;32,2;
00:00:02,475;28,6;28,6;31,4;32,2;
00:00:02,487;28,7;28,7;31,6;31,9;
00:00:02,500;28,7;28,7;31,6;32,0;
00:00:02,512;28,6;28,6;31,5;31,9;
00:00:02,525;28,4;28,4;31,7;32,1;
00:00:02,537;28,6;28,6;31,4;32,0;
00:00:02,550;28,6;28,6;31,6;32,0;
00:00:02,562;28,7;28,7;31,5;32,1;
00:00:02,575;28,6;28,6;31,5;32,1;
00:00:02,587;28,6;28,6;31,7;32,2;
00:00:02,600;28,9;28,9;31,6;32,3;
00:00:02,612;28,7;28,7;31,6;32,1;
00:00:02,625;28,6;28,6;31,7;32,0;
00:00:02,637;28,7;28,7;31,6;32,2;
00:00:02,650;28,7;28,7;31,5;32,1;
00:00:02,662;28,7;28,7;31,8;32,2;
00:00:02,675;28,6;28,6;31,6;32,2;
00:00:02,687;28,7;28,7;31,6;32,0;
00:00:02,700;28,7;28,7;31,5;31,9;
00:00:02,712;28,6;28,6;31,5;32,1;
00:00:02,725;28,7;28,7;31,6;32,0;
00:00:02,737;28,5;28,5;31,7;32,2;
00:00:02,750;28,8;28,8;31,7;32,0;
00:00:02,762;28,7;28,7;31,5;32,0;
00:00:02,775;28,8;28,8;31,4;32,4;
00:00:02,787;28,7;28,7;31,8;32,0;
00:00:02,800;28,6;28,6;31,4;32,1;
00:00:02,812;28,5;28,5;31,6;32,0;
00:00:02,825;28,6;28,6;31,8;31,8;
00:00:02,837;28,7;28,7;31,5;32,0;
00:00:02,850;28,5;28,5;31,6;32,0;
00:00:02,862;28,4;28,4;31,6;31,9;
00:00:02,875;28,7;28,7;32,0;32,0;
00:00:02,887;28,5;28,5;31,5;31,9;
00:00:02,900;28,7;28,7;31,9;31,9;
00:00:02,912;28,7;28,7;31,5;32,1;
00:00:02,925;28,7;28,7;31,6;32,2;
00:00:02,937;28,7;28,7;31,5;31,8;
00:00:02,950;28,6;28,6;31,7;31,9;
00:00:02,962;28,5;28,5;31,6;32,0;
00:00:02,975;28,4;28,4;31,6;32,1;
00:00:02,987;28,6;28,6;31,6;32,2;
00:00:03,000;28,6;28,6;31,6;32,3;
00:00:03,012;28,6;28,6;31,6;32,1;
00:00:03,025;28,8;28,8;31,7;32,1;
00:00:03,037;28,6;28,6;31,6;32,0;
00:00:03,050;28,5;28,5;31,6;32,1;
00:00:03,062;28,6;28,6;31,5;32,1;
00:00:03,075;28,5;28,5;31,6;31,9;
00:00:03,087;28,6;28,6;31,4;32,0;
00:00:03,100;28,7;28,7;31,8;32,0;
00:00:03,112;28,6;28,6;31,5;31,8;
00:00:03,125;28,5;28,5;31,4;31,9;
00:00:03,137;28,6;28,6;31,9;31,9;
00:00:03,150;28,6;28,6;31,6;31,9;
00:00:03,162;28,5;28,5;31,9;32,2;
00:00:03,175;28,6;28,6;31,5;32,0;
00:00:03,187;28,3;28,3;31,5;32,2;
00:00:03,200;28,6;28,6;31,5;32,3;
00:00:03,212;28,6;28,6;31,6;31,9;
00:00:03,225;28,6;28,6;31,5;32,2;
00:00:03,237;28,7;28,7;31,5;32,1;
00:00:03,250;28,7;28,7;31,5;32,0;
00:00:03,262;28,5;28,5;31,5;31,9;
00:00:03,275;28,4;28,4;31,4;32,3;
00:00:03,287;28,6;28,6;31,5;32,0;
00:00:03,300;28,7;28,7;31,5;32,0;
00:00:03,312;28,7;28,7;31,5;32,2;
00:00:03,325;28,6;28,6;31,6;32,0;
00:00:03,337;28,6;28,6;31,8;31,9;
00:00:03,350;28,6;28,6;31,5;32,0;
00:00:03,362;28,5;28,5;31,6;32,0;
00:00:03,375;28,6;28,6;31,6;32,0;
00:00:03,387;28,6;28,6;31,5;32,1;
00:00:03,400;28,7;28,7;31,7;32,2;
00:00:03,412;28,7;28,7;31,8;32,3;
00:00:03,425;28,5;28,5;31,5;32,0;
00:00:03,437;28,6;28,6;31,8;32,0;
00:00:03,450;28,5;28,5;31,6;32,0;
00:00:03,462;28,3;28,3;31,9;32,0;
00:00:03,475;28,6;28,6;31,5;32,0;
00:00:03,487;28,6;28,6;31,6;32,0;
00:00:03,500;28,5;28,5;31,5;31,8;
00:00:03,512;28,6;28,6;31,6;32,0;
00:00:03,525;28,6;28,6;31,7;32,0;
00:00:03,537;28,6;28,6;31,5;32,1;
00:00:03,550;28,6;28,6;31,3;32,1;
00:00:03,562;28,5;28,5;32,0;32,0;
00:00:03,575;28,4;28,4;31,6;31,8;
00:00:03,587;28,8;28,8;31,3;32,0;
00:00:03,600;28,6;28,6;31,5;31,9;
00:00:03,612;28,6;28,6;31,6;32,2;
00:00:03,625;28,6;28,6;31,5;32,0;
00:00:03,637;28,5;28,5;31,6;31,9;
00:00:03,650;28,5;28,5;31,5;32,1;
00:00:03,662;28,7;28,7;31,6;32,3;
00:00:03,675;28,7;28,7;31,8;32,4;
00:00:03,687;29,0;29,0;31,5;32,0;
00:00:03,700;28,7;28,7;31,8;32,0;
00:00:03,712;28,6;28,6;31,6;32,0;
00:00:03,725;28,6;28,6;31,5;32,1;
00:00:03,737;28,6;28,6;31,6;32,0;
00:00:03,750;28,6;28,6;31,4;32,0;
00:00:03,762;28,5;28,5;31,6;31,9;
00:00:03,775;28,5;28,5;31,7;32,0;
00:00:03,787;28,9;28,9;31,3;31,9;
00:00:03,800;28,6;28,6;31,5;31,9;
00:00:03,812;28,5;28,5;31,5;31,9;
00:00:03,825;28,7;28,7;31,5;32,1;
00:00:03,837;28,5;28,5;31,6;31,9;
00:00:03,850;28,6;28,6;31,6;31,9;
00:00:03,862;28,7;28,7;31,5;32,1;
00:00:03,875;28,7;28,7;31,6;32,2;
00:00:03,887;28,9;28,9;31,6;32,1;
00:00:03,900;28,6;28,6;31,6;32,0;
00:00:03,912;28,6;28,6;31,7;32,2;
00:00:03,925;28,6;28,6;31,8;32,0;
00:00:03,937;28,4;28,4;31,7;32,1;
00:00:03,950;28,7;28,7;31,6;32,0;
00:00:03,962;28,7;28,7;31,6;32,3;
00:00:03,975;28,6;28,6;32,0;31,9;
00:00:03,987;28,6;28,6;31,6;32,1;
00:00:04,000;28,7;28,7;31,5;32,0;
00:00:04,012;28,7;28,7;31,6;32,1;
00:00:04,025;28,6;28,6;31,6;32,1;
00:00:04,037;28,7;28,7;31,6;32,0;
00:00:04,050;28,7;28,7;31,6;32,0;
00:00:04,062;28,6;28,6;31,6;32,0;
00:00:04,075;28,8;28,8;31,9;32,2;
00:00:04,087;28,6;28,6;31,5;32,0;
00:00:04,100;28,6;28,6;31,5;32,1;
00:00:04,112;28,6;28,6;31,5;32,1;
00:00:04,125;28,6;28,6;31,6;32,2;
00:00:04,137;28,6;28,6;31,8;32,3;
00:00:04,150;28,7;28,7;32,1;32,3;
00:00:04,162;28,5;28,5;31,7;32,3;
00:00:04,175;28,5;28,5;31,7;32,3;
00:00:04,187;28,6;28,6;31,6;32,1;
00:00:04,200;28,6;28,6;31,7;32,0;
00:00:04,212;28,6;28,6;31,8;31,9;
00:00:04,225;28,5;28,5;31,5;32,1;
00:00:04,237;28,5;28,5;31,5;32,1;
00:00:04,250;28,9;28,9;31,5;32,1;
00:00:04,262;29,0;29,0;31,9;32,3;
00:00:04,275;28,5;28,5;31,9;32,1;
00:00:04,287;28,5;28,5;31,4;32,0;
00:00:04,300;28,5;28,5;31,4;32,0;
00:00:04,312;28,4;28,4;31,5;31,9;
00:00:04,325;28,6;28,6;31,5;32,0;
00:00:04,337;28,4;28,4;31,6;32,3;
00:00:04,350;28,5;28,5;31,8;32,1;
00:00:04,362;28,5;28,5;31,8;32,1;
00:00:04,375;28,6;28,6;31,5;31,9;
00:00:04,387;28,5;28,5;31,7;31,9;
00:00:04,400;28,5;28,5;31,6;32,0;
00:00:04,412;28,6;28,6;31,5;32,0;
00:00:04,425;28,6;28,6;31,5;32,0;
00:00:04,437;28,9;28,9;31,6;32,0;
00:00:04,450;28,6;28,6;31,6;32,2;
00:00:04,462;28,6;28,6;31,7;31,9;
00:00:04,475;28,6;28,6;31,6;32,1;
00:00:04,487;28,6;28,6;31,6;32,1;
00:00:04,500;28,6;28,6;31,6;32,0;
00:00:04,512;28,5;28,5;31,7;31,9;
00:00:04,525;28,6;28,6;31,7;32,3;
00:00:04,537;28,8;28,8;31,8;32,4;
00:00:04,550;28,8;28,8;31,8;32,4;
00:00:04,562;29,0;29,0;31,6;32,3;
00:00:04,575;28,7;28,7;31,6;32,0;
00:00:04,587;28,6;28,6;31,8;32,1;
00:00:04,600;28,6;28,6;31,7;32,3;
00:00:04,612;28,6;28,6;31,7;32,3;
00:00:04,625;28,7;28,7;31,7;32,0;
00:00:04,637;28,9;28,9;31,9;32,4;
00:00:04,650;28,7;28,7;31,9;32,4;
00:00:04,662;28,6;28,6;31,6;32,1;
00:00:04,675;28,6;28,6;31,6;32,1;
00:00:04,687;28,6;28,6;31,9;32,1;
00:00:04,700;28,6;28,6;31,7;32,0;
00:00:04,712;28,7;28,7;31,7;32,3;
00:00:04,725;28,7;28,7;31,6;32,0;
00:00:04,737;28,7;28,7;31,6;32,0;
00:00:04,750;28,5;28,5;31,5;32,0;
00:00:04,762;28,6;28,6;31,9;32,1;
00:00:04,775;28,9;28,9;31,7;31,8;
00:00:04,787;28,6;28,6;31,6;32,1;
00:00:04,800;28,7;28,7;31,9;32,3;
00:00:04,812;28,7;28,7;31,8;32,1;
00:00:04,825;28,9;28,9;31,6;32,2;
00:00:04,837;28,9;28,9;31,9;32,0;
00:00:04,850;28,5;28,5;31,6;32,0;
00:00:04,862;28,5;28,5;31,5;31,9;
00:00:04,875;28,5;28,5;31,6;32,3;
00:00:04,887;28,6;28,6;31,5;32,0;
00:00:04,900;28,5;28,5;31,5;31,9;
00:00:04,912;28,6;28,6;31,5;32,2;
00:00:04,925;28,9;28,9;31,6;31,9;
00:00:04,937;28,4;28,4;31,5;32,3;
00:00:04,950;28,5;28,5;31,7;32,0;
00:00:04,962;28,3;28,3;31,4;31,9;
00:00:04,975;28,6;28,6;31,6;32,2;
00:00:04,987;28,8;28,8;31,6;32,2;
00:00:05,000;28,6;28,6;31,7;32,3;
00:00:05,012;28,7;28,7;31,7;32,3;
00:00:05,025;28,8;28,8;31,5;32,4;
00:00:05,037;28,6;28,6;31,8;32,1;
00:00:05,050;28,6;28,6;31,6;32,0;
00:00:05,062;28,6;28,6;31,6;32,0;
00:00:05,075;28,7;28,7;31,6;32,1;
00:00:05,087;28,6;28,6;31,7;32,1;
00:00:05,100;28,5;28,5;31,6;32,0;
00:00:05,112;28,6;28,6;31,7;32,0;
00:00:05,125;28,6;28,6;31,6;32,0;
00:00:05,137;28,7;28,7;31,5;31,9;
00:00:05,150;28,6;28,6;31,5;32,1;
00:00:05,162;28,6;28,6;31,6;32,3;
00:00:05,175;28,6;28,6;31,9;32,3;
00:00:05,187;28,5;28,5;31,5;32,2;
00:00:05,200;28,6;28,6;31,6;32,0;
00:00:05,212;28,7;28,7;31,6;32,2;
00:00:05,225;28,6;28,6;31,6;32,1;
00:00:05,237;28,7;28,7;31,6;32,0;
00:00:05,250;28,6;28,6;31,8;32,3;
00:00:05,262;28,6;28,6;31,6;31,9;
00:00:05,275;28,6;28,6;31,9;32,0;
00:00:05,287;28,6;28,6;31,6;32,3;
00:00:05,300;28,6;28,6;31,5;32,1;
00:00:05,312;28,6;28,6;31,5;31,9;
00:00:05,325;28,7;28,7;31,5;32,1;
00:00:05,337;28,7;28,7;31,8;32,3;
00:00:05,350;28,6;28,6;31,5;32,1;
00:00:05,362;28,6;28,6;31,5;32,2;
00:00:05,375;28,6;28,6;31,5;32,0;
00:00:05,387;28,6;28,6;31,9;32,1;
00:00:05,400;28,7;28,7;31,7;32,3;
00:00:05,412;28,5;28,5;31,5;31,9;
00:00:05,425;28,6;28,6;31,6;32,0;
00:00:05,437;28,5;28,5;31,6;32,1;
00:00:05,450;28,7;28,7;31,7;32,1;
00:00:05,462;28,9;28,9;31,5;32,0;
00:00:05,475;28,6;28,6;31,7;31,9;
00:00:05,487;28,6;28,6;31,9;32,2;
00:00:05,500;28,7;28,7;31,6;32,0;
00:00:05,512;28,6;28,6;31,7;31,9;
00:00:05,525;28,7;28,7;31,5;32,3;
00:00:05,537;28,7;28,7;31,7;31,9;
00:00:05,550;28,5;28,5;31,9;31,9;
00:00:05,562;28,3;28,3;31,6;32,2;
00:00:05,575;28,6;28,6;31,4;32,0;
00:00:05,587;28,5;28,5;31,6;32,4;
00:00:05,600;28,6;28,6;31,6;32,2;
00:00:05,612;28,6;28,6;31,5;31,9;
00:00:05,625;28,6;28,6;31,5;31,9;
00:00:05,637;28,6;28,6;31,4;31,8;
00:00:05,650;28,3;28,3;31,6;31,9;
00:00:05,662;28,6;28,6;31,5;32,0;
00:00:05,675;28,5;28,5;31,6;32,3;
00:00:05,687;28,5;28,5;31,5;31,9;
00:00:05,700;28,5;28,5;31,6;31,9;
00:00:05,712;28,6;28,6;32,3;32,1;
00:00:05,725;28,6;28,6;31,8;32,0;
00:00:05,737;28,5;28,5;31,6;32,3;
00:00:05,750;28,4;28,4;31,5;32,0;
00:00:05,762;28,7;28,7;31,5;32,2;
00:00:05,775;28,5;28,5;31,6;32,2;
00:00:05,787;28,5;28,5;31,7;31,8;
00:00:05,800;28,4;28,4;31,5;31,9;
00:00:05,812;28,3;28,3;31,6;32,0;
00:00:05,825;28,5;28,5;31,6;31,9;
00:00:05,837;28,6;28,6;31,8;32,0;
00:00:05,850;28,5;28,5;31,4;31,9;
00:00:05,862;28,6;28,6;31,6;31,7;
00:00:05,875;28,4;28,4;31,5;32,0;
00:00:05,887;28,7;28,7;31,3;31,8;
00:00:05,900;28,6;28,6;31,6;32,1;
00:00:05,912;28,6;28,6;31,6;32,0;
00:00:05,925;28,6;28,6;31,7;32,0;
00:00:05,937;28,5;28,5;31,7;32,3;
00:00:05,950;28,6;28,6;32,0;32,3;
00:00:05,962;28,6;28,6;31,5;32,2;
00:00:05,975;28,5;28,5;31,6;32,0;
00:00:05,987;28,6;28,6;31,5;32,0;
00:00:06,000;28,6;28,6;31,6;32,4;
00:00:06,012;28,7;28,7;31,5;32,2;
00:00:06,025;28,6;28,6;31,8;32,3;
00:00:06,037;28,7;28,7;31,7;32,3;
00:00:06,050;28,7;28,7;31,3;32,0;
00:00:06,062;28,5;28,5;31,5;32,2;
00:00:06,075;28,9;28,9;31,7;31,9;
00:00:06,087;28,5;28,5;31,9;32,0;
00:00:06,100;28,6;28,6;31,7;32,1;
00:00:06,112;28,6;28,6;31,5;32,0;
00:00:06,125;28,6;28,6;31,5;31,9;
00:00:06,137;28,6;28,6;31,5;32,0;
00:00:06,150;28,7;28,7;31,9;32,2;
00:00:06,162;28,5;28,5;31,6;31,9;
00:00:06,175;28,7;28,7;31,7;32,0;
00:00:06,187;28,7;28,7;31,8;32,0;
00:00:06,200;28,6;28,6;31,8;32,0;
00:00:06,212;28,7;28,7;31,5;32,0;
00:00:06,225;28,6;28,6;31,8;32,3;
00:00:06,237;28,5;28,5;31,6;32,1;
00:00:06,250;28,6;28,6;31,8;32,0;
00:00:06,262;28,7;28,7;31,5;32,0;
00:00:06,275;28,6;28,6;31,6;32,0;
00:00:06,287;29,1;29,1;31,6;32,0;
00:00:06,300;28,6;28,6;31,5;32,0;
00:00:06,312;28,6;28,6;31,7;32,0;
00:00:06,325;28,6;28,6;31,9;32,0;
00:00:06,337;28,6;28,6;31,5;32,0;
00:00:06,350;28,5;28,5;31,6;32,1;
00:00:06,362;28,6;28,6;31,7;32,0;
00:00:06,375;28,7;28,7;31,8;32,0;
00:00:06,387;28,7;28,7;32,0;32,0;
00:00:06,400;28,6;28,6;31,8;31,9;
00:00:06,412;28,7;28,7;31,6;32,0;
00:00:06,425;28,6;28,6;31,6;32,3;
00:00:06,437;28,7;28,7;31,6;32,1;
00:00:06,450;28,5;28,5;31,7;32,0;
00:00:06,462;28,6;28,6;31,6;32,0;
00:00:06,475;28,4;28,4;31,6;32,3;
00:00:06,487;28,6;28,6;31,7;32,3;
00:00:06,500;28,6;28,6;31,6;31,9;
00:00:06,512;28,6;28,6;31,7;32,0;
00:00:06,525;28,6;28,6;31,5;32,0;
00:00:06,537;28,4;28,4;31,6;31,9;
00:00:06,550;28,3;28,3;31,5;31,9;
00:00:06,562;28,6;28,6;31,6;31,8;
00:00:06,575;28,7;28,7;31,4;31,9;
00:00:06,587;28,6;28,6;31,5;32,1;
00:00:06,600;28,4;28,4;31,5;31,9;
00:00:06,612;28,6;28,6;31,5;31,9;
00:00:06,625;28,6;28,6;31,4;32,0;
00:00:06,637;28,5;28,5;31,5;32,1;
00:00:06,650;28,4;28,4;31,6;32,3;
00:00:06,662;28,4;28,4;31,3;31,8;
00:00:06,675;28,7;28,7;31,6;32,0;
00:00:06,687;28,6;28,6;31,7;31,9;
00:00:06,700;28,4;28,4;31,5;32,2;
00:00:06,712;28,6;28,6;31,5;31,9;
00:00:06,725;28,6;28,6;31,5;32,1;
00:00:06,737;28,6;28,6;31,5;31,9;
00:00:06,750;28,6;28,6;31,7;32,0;
00:00:06,762;28,6;28,6;31,5;32,0;
00:00:06,775;28,6;28,6;31,6;32,0;
00:00:06,787;28,6;28,6;31,6;32,0;
00:00:06,800;28,4;28,4;31,7;32,0;
00:00:06,812;28,6;28,6;31,7;31,7;
00:00:06,825;28,4;28,4;31,5;31,7;
00:00:06,837;28,6;28,6;31,8;32,1;
00:00:06,850;28,5;28,5;31,5;32,0;
00:00:06,862;28,4;28,4;31,4;31,9;
00:00:06,875;28,7;28,7;31,7;32,2;
00:00:06,887;28,6;28,6;31,6;32,0;
00:00:06,900;28,4;28,4;31,6;32,2;
00:00:06,912;28,3;28,3;31,5;31,8;
00:00:06,925;28,6;28,6;31,5;32,0;
00:00:06,937;28,4;28,4;31,5;32,0;
