[Connect DataFile][1.1]
Date:;09.07.2025
Time:;13:40:42,668
Unit:;C
Resolution:;0,0125
Values:;4
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;
00:00:02,325;26,8;26,8;26,7;28,3;
00:00:02,337;26,8;26,8;26,7;28,3;
00:00:02,350;26,7;26,7;26,7;28,4;
00:00:02,362;26,7;26,7;26,6;28,6;
00:00:02,375;26,9;26,9;26,6;28,4;
00:00:02,387;26,6;26,6;26,6;28,5;
00:00:02,400;26,8;26,8;26,7;28,4;
00:00:02,412;26,5;26,5;26,6;28,5;
00:00:02,425;26,5;26,5;26,5;28,3;
00:00:02,437;26,5;26,5;26,7;28,3;
00:00:02,450;26,6;26,6;26,6;28,5;
00:00:02,462;26,5;26,5;26,5;28,4;
00:00:02,475;26,6;26,6;26,6;28,5;
00:00:02,487;26,5;26,5;26,6;28,6;
00:00:02,500;26,5;26,5;26,6;28,3;
00:00:02,512;26,6;26,6;26,6;28,4;
00:00:02,525;26,6;26,6;26,6;28,5;
00:00:02,537;26,7;26,7;26,5;28,5;
00:00:02,550;26,5;26,5;26,7;28,6;
00:00:02,562;26,6;26,6;26,6;28,9;
00:00:02,575;26,8;26,8;26,8;28,5;
00:00:02,587;26,7;26,7;26,8;28,6;
00:00:02,600;26,9;26,9;26,7;28,5;
00:00:02,612;26,7;26,7;26,7;28,6;
00:00:02,625;26,9;26,9;26,6;28,7;
00:00:02,637;26,7;26,7;26,6;28,6;
00:00:02,650;26,6;26,6;26,8;28,6;
00:00:02,662;26,6;26,6;26,6;28,5;
00:00:02,675;26,8;26,8;26,8;28,6;
00:00:02,687;26,9;26,9;26,6;28,7;
00:00:02,700;26,9;26,9;26,6;28,8;
00:00:02,712;26,9;26,9;26,8;28,5;
00:00:02,725;26,8;26,8;26,6;28,4;
00:00:02,737;26,6;26,6;26,9;28,5;
00:00:02,750;26,7;26,7;26,7;28,6;
00:00:02,762;26,8;26,8;26,9;28,6;
00:00:02,775;26,9;26,9;26,9;28,7;
00:00:02,787;27,1;27,1;26,7;28,6;
00:00:02,800;26,9;26,9;26,8;28,7;
00:00:02,812;26,9;26,9;26,7;28,6;
00:00:02,825;26,9;26,9;26,8;28,6;
00:00:02,837;27,0;27,0;26,6;28,6;
00:00:02,850;26,8;26,8;26,6;28,4;
00:00:02,862;26,7;26,7;26,6;28,4;
00:00:02,875;26,9;26,9;26,9;28,6;
00:00:02,887;26,8;26,8;26,6;28,6;
00:00:02,900;26,7;26,7;26,7;28,6;
00:00:02,912;27,2;27,2;26,5;28,5;
00:00:02,925;27,1;27,1;26,8;28,6;
00:00:02,937;26,9;26,9;26,9;28,6;
00:00:02,950;26,6;26,6;26,7;28,6;
00:00:02,962;26,6;26,6;26,6;28,6;
00:00:02,975;26,9;26,9;26,6;28,5;
00:00:02,987;26,7;26,7;26,5;28,4;
00:00:03,000;26,6;26,6;26,5;28,7;
00:00:03,012;26,6;26,6;26,6;28,3;
00:00:03,025;26,7;26,7;26,6;28,3;
00:00:03,037;26,6;26,6;26,8;28,6;
00:00:03,050;26,7;26,7;26,9;28,4;
00:00:03,062;26,7;26,7;26,6;28,5;
00:00:03,075;26,6;26,6;26,6;28,4;
00:00:03,087;26,8;26,8;26,7;28,4;
00:00:03,100;26,6;26,6;26,5;28,3;
00:00:03,112;26,6;26,6;26,4;28,3;
00:00:03,125;26,4;26,4;26,5;28,3;
00:00:03,137;26,6;26,6;26,5;28,3;
00:00:03,150;26,8;26,8;26,7;28,6;
00:00:03,162;26,6;26,6;26,4;28,3;
00:00:03,175;26,7;26,7;26,5;28,6;
00:00:03,187;26,6;26,6;26,6;28,7;
00:00:03,200;26,8;26,8;26,6;28,4;
00:00:03,212;26,7;26,7;26,6;28,4;
00:00:03,225;26,9;26,9;26,8;28,3;
00:00:03,237;26,6;26,6;26,6;28,4;
00:00:03,250;26,6;26,6;26,6;28,6;
00:00:03,262;26,6;26,6;26,6;28,3;
00:00:03,275;26,9;26,9;26,6;28,5;
00:00:03,287;26,7;26,7;26,6;28,5;
00:00:03,300;27,0;27,0;26,7;28,4;
00:00:03,312;26,9;26,9;26,7;28,6;
00:00:03,325;26,8;26,8;26,8;28,5;
00:00:03,337;26,8;26,8;26,7;28,9;
00:00:03,350;26,8;26,8;26,6;28,6;
00:00:03,362;26,6;26,6;26,7;28,6;
00:00:03,375;26,9;26,9;26,6;28,6;
00:00:03,387;26,8;26,8;26,8;28,5;
00:00:03,400;26,9;26,9;26,6;28,6;
00:00:03,412;26,9;26,9;26,6;28,5;
00:00:03,425;26,7;26,7;26,6;28,5;
00:00:03,437;26,7;26,7;26,6;28,5;
00:00:03,450;26,6;26,6;26,7;28,5;
00:00:03,462;26,7;26,7;26,6;28,7;
00:00:03,475;26,8;26,8;26,6;28,4;
00:00:03,487;26,7;26,7;26,6;28,6;
00:00:03,500;26,8;26,8;26,6;28,5;
00:00:03,512;26,9;26,9;26,8;28,6;
00:00:03,525;26,9;26,9;27,1;28,6;
00:00:03,537;26,9;26,9;26,9;28,5;
00:00:03,550;26,8;26,8;26,7;28,4;
00:00:03,562;26,9;26,9;26,7;28,4;
00:00:03,575;26,8;26,8;26,7;28,7;
00:00:03,587;26,7;26,7;26,9;28,4;
00:00:03,600;26,7;26,7;26,6;28,6;
00:00:03,612;26,6;26,6;26,6;28,4;
00:00:03,625;26,9;26,9;26,6;28,6;
00:00:03,637;26,7;26,7;26,6;28,4;
00:00:03,650;26,7;26,7;26,8;28,7;
00:00:03,662;26,7;26,7;26,6;28,4;
00:00:03,675;26,6;26,6;26,6;28,6;
00:00:03,687;26,8;26,8;26,6;28,5;
00:00:03,700;26,6;26,6;26,5;28,5;
00:00:03,712;26,4;26,4;26,4;28,5;
00:00:03,725;26,5;26,5;26,3;28,3;
00:00:03,737;26,5;26,5;26,3;28,6;
00:00:03,750;26,3;26,3;26,2;28,1;
00:00:03,762;26,3;26,3;26,2;28,3;
