[Connect DataFile][1.1]
Date:;03.09.2025
Time:;15:43:36,403
Unit:;C
Resolution:;0,0125
Values:;4
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;
00:00:00,000;27,7;27,7;27,5;27,9;
00:00:00,012;27,6;27,6;27,6;27,8;
00:00:00,025;27,5;27,5;27,4;27,8;
00:00:00,037;27,4;27,4;27,6;27,9;
00:00:00,050;27,4;27,4;27,5;27,7;
00:00:00,062;27,4;27,4;27,5;27,6;
00:00:00,075;27,3;27,3;27,3;28,0;
00:00:00,087;27,6;27,6;27,4;27,7;
00:00:00,100;27,6;27,6;27,5;27,7;
00:00:00,112;27,4;27,4;27,5;27,8;
00:00:00,125;27,4;27,4;27,4;27,8;
00:00:00,137;27,4;27,4;27,4;27,6;
00:00:00,150;27,4;27,4;27,5;27,6;
00:00:00,162;27,6;27,6;27,6;27,9;
00:00:00,175;27,6;27,6;27,6;27,9;
00:00:00,187;27,5;27,5;27,6;27,8;
00:00:00,200;27,5;27,5;27,4;27,8;
00:00:00,212;27,4;27,4;27,4;27,9;
00:00:00,225;27,4;27,4;27,5;27,7;
00:00:00,237;27,5;27,5;27,4;27,9;
00:00:00,250;27,4;27,4;27,4;27,9;
00:00:00,262;27,4;27,4;27,5;27,9;
00:00:00,275;27,6;27,6;27,4;27,9;
00:00:00,287;27,4;27,4;27,4;27,6;
00:00:00,300;27,5;27,5;27,4;27,6;
00:00:00,312;27,4;27,4;27,4;27,7;
00:00:00,325;27,8;27,8;27,6;27,8;
00:00:00,337;27,6;27,6;27,6;27,8;
00:00:00,350;27,5;27,5;27,6;27,7;
00:00:00,362;27,7;27,7;27,5;28,1;
00:00:00,375;27,6;27,6;27,6;27,9;
00:00:00,387;27,5;27,5;27,6;27,9;
00:00:00,400;27,4;27,4;27,4;27,8;
00:00:00,412;27,8;27,8;27,5;27,8;
00:00:00,425;27,6;27,6;27,6;27,8;
00:00:00,437;27,6;27,6;27,5;27,8;
00:00:00,450;27,5;27,5;27,5;27,8;
00:00:00,462;27,4;27,4;27,5;27,8;
00:00:00,475;27,6;27,6;27,5;27,7;
00:00:00,487;27,6;27,6;27,5;27,7;
00:00:00,500;27,4;27,4;27,5;28,0;
00:00:00,512;27,6;27,6;27,5;27,8;
00:00:00,525;27,5;27,5;27,5;27,7;
00:00:00,537;27,5;27,5;27,5;27,7;
00:00:00,550;27,5;27,5;27,6;27,9;
00:00:00,562;27,4;27,4;27,5;27,8;
00:00:00,575;27,4;27,4;27,5;27,8;
00:00:00,587;27,6;27,6;27,6;27,7;
00:00:00,600;27,6;27,6;27,5;27,7;
00:00:00,612;27,4;27,4;27,6;27,8;
00:00:00,625;27,4;27,4;27,4;27,9;
00:00:00,637;27,6;27,6;27,5;27,8;
00:00:00,650;27,4;27,4;27,6;27,8;
00:00:00,662;27,6;27,6;27,4;27,8;
00:00:00,675;27,4;27,4;27,4;27,7;
00:00:00,687;27,5;27,5;27,7;28,1;
00:00:00,700;27,5;27,5;27,6;27,9;
00:00:00,712;27,8;27,8;27,6;27,9;
00:00:00,725;27,5;27,5;27,5;27,8;
00:00:00,737;27,6;27,6;27,6;27,9;
00:00:00,750;27,6;27,6;27,6;27,9;
00:00:00,762;27,6;27,6;27,5;27,9;
00:00:00,775;27,5;27,5;27,6;27,9;
00:00:00,787;27,8;27,8;27,6;27,8;
00:00:00,800;27,9;27,9;27,8;28,0;
00:00:00,812;27,7;27,7;27,6;28,0;
00:00:00,825;27,5;27,5;27,6;28,0;
00:00:00,837;27,6;27,6;27,6;27,9;
00:00:00,850;27,6;27,6;27,6;27,9;
00:00:00,862;27,7;27,7;27,6;27,9;
00:00:00,875;27,6;27,6;27,6;28,0;
00:00:00,887;27,6;27,6;27,7;27,9;
00:00:00,900;27,6;27,6;27,5;27,8;
00:00:00,912;27,5;27,5;27,7;27,9;
00:00:00,925;27,6;27,6;27,6;28,1;
00:00:00,937;27,6;27,6;27,6;27,9;
00:00:00,950;27,7;27,7;27,6;28,1;
00:00:00,962;27,6;27,6;27,6;27,9;
00:00:00,975;27,6;27,6;27,4;28,1;
00:00:00,987;27,6;27,6;27,5;27,9;
00:00:01,000;27,7;27,7;27,4;27,9;
00:00:01,012;27,7;27,7;27,4;27,9;
00:00:01,025;27,6;27,6;27,6;27,9;
00:00:01,037;27,6;27,6;27,6;28,0;
00:00:01,050;27,6;27,6;27,7;28,0;
00:00:01,062;28,1;28,1;27,7;28,2;
00:00:01,075;28,1;28,1;27,7;28,2;
00:00:01,087;27,9;27,9;27,8;28,1;
00:00:01,100;27,7;27,7;27,6;27,9;
00:00:01,112;27,8;27,8;27,8;28,1;
00:00:01,125;27,8;27,8;27,6;27,9;
00:00:01,137;27,8;27,8;27,6;27,9;
00:00:01,150;27,6;27,6;27,5;27,9;
00:00:01,162;27,6;27,6;27,6;27,9;
00:00:01,175;27,7;27,7;27,6;27,9;
00:00:01,187;27,6;27,6;27,7;28,1;
00:00:01,200;27,7;27,7;27,8;28,1;
00:00:01,212;27,6;27,6;27,6;28,0;
00:00:01,225;27,5;27,5;27,6;27,9;
00:00:01,237;27,5;27,5;27,6;28,0;
00:00:01,250;27,8;27,8;27,6;27,9;
00:00:01,262;27,6;27,6;27,6;27,9;
00:00:01,275;27,6;27,6;27,6;27,9;
00:00:01,287;27,9;27,9;27,8;27,9;
00:00:01,300;27,6;27,6;27,9;27,9;
00:00:01,312;27,9;27,9;27,6;28,1;
00:00:01,325;27,6;27,6;27,6;28,0;
00:00:01,337;27,9;27,9;27,6;28,0;
00:00:01,350;27,8;27,8;27,6;27,9;
00:00:01,362;27,6;27,6;27,6;28,2;
00:00:01,375;27,7;27,7;27,8;28,0;
00:00:01,387;27,6;27,6;27,6;27,9;
00:00:01,400;27,8;27,8;27,6;28,0;
00:00:01,412;27,9;27,9;27,6;27,9;
00:00:01,425;27,7;27,7;27,9;27,9;
00:00:01,437;27,7;27,7;27,7;27,9;
00:00:01,450;27,7;27,7;27,7;27,9;
00:00:01,462;27,7;27,7;27,6;27,9;
00:00:01,475;27,9;27,9;27,6;28,0;
00:00:01,487;27,6;27,6;27,6;28,0;
00:00:01,500;27,6;27,6;27,6;27,9;
00:00:01,512;27,6;27,6;27,6;28,1;
00:00:01,525;27,6;27,6;27,7;27,9;
00:00:01,537;27,5;27,5;27,6;27,9;
00:00:01,550;27,6;27,6;27,6;27,9;
00:00:01,562;27,6;27,6;27,6;27,9;
00:00:01,575;27,5;27,5;27,6;27,9;
00:00:01,587;27,6;27,6;27,6;28,1;
00:00:01,600;27,6;27,6;27,5;27,9;
00:00:01,612;27,6;27,6;27,6;27,9;
00:00:01,625;27,7;27,7;27,6;27,9;
00:00:01,637;27,6;27,6;27,6;27,9;
00:00:01,650;27,7;27,7;27,7;27,8;
00:00:01,662;27,6;27,6;27,9;28,1;
00:00:01,675;27,7;27,7;27,7;27,9;
00:00:01,687;27,6;27,6;27,6;27,9;
00:00:01,700;27,5;27,5;27,6;27,9;
00:00:01,712;27,5;27,5;27,6;27,7;
00:00:01,725;27,7;27,7;27,6;27,7;
00:00:01,737;27,6;27,6;27,5;27,8;
00:00:01,750;27,6;27,6;27,5;28,1;
00:00:01,762;27,6;27,6;27,4;27,7;
00:00:01,775;27,4;27,4;27,4;27,9;
00:00:01,787;27,6;27,6;27,5;27,7;
00:00:01,800;27,6;27,6;27,6;27,8;
00:00:01,812;27,4;27,4;27,4;28,0;
00:00:01,825;27,4;27,4;27,6;27,8;
00:00:01,837;27,6;27,6;27,6;27,7;
00:00:01,850;27,6;27,6;27,6;27,9;
00:00:01,862;27,6;27,6;27,6;27,8;
00:00:01,875;27,5;27,5;27,6;27,9;
00:00:01,887;27,6;27,6;27,9;27,9;
00:00:01,900;27,6;27,6;27,5;27,9;
00:00:01,912;27,6;27,6;27,6;27,9;
00:00:01,925;27,5;27,5;27,4;28,0;
00:00:01,937;27,6;27,6;27,6;27,9;
00:00:01,950;27,6;27,6;27,9;28,0;
00:00:01,962;27,6;27,6;27,6;27,8;
00:00:01,975;27,6;27,6;27,7;27,9;
00:00:01,987;27,5;27,5;27,6;27,8;
00:00:02,000;27,6;27,6;27,5;27,9;
00:00:02,012;27,4;27,4;27,6;27,9;
00:00:02,025;27,4;27,4;27,6;27,9;
00:00:02,037;27,5;27,5;27,6;27,9;
00:00:02,050;27,4;27,4;27,6;27,7;
00:00:02,062;27,4;27,4;27,8;27,9;
00:00:02,075;27,5;27,5;27,6;27,9;
00:00:02,087;27,5;27,5;27,6;27,9;
00:00:02,100;27,6;27,6;27,6;27,8;
00:00:02,112;27,5;27,5;27,5;27,9;
00:00:02,125;27,7;27,7;27,6;27,9;
00:00:02,137;27,6;27,6;27,6;27,9;
00:00:02,150;27,6;27,6;27,6;27,9;
00:00:02,162;27,6;27,6;27,6;27,9;
00:00:02,175;27,6;27,6;27,9;27,9;
00:00:02,187;27,7;27,7;27,5;27,9;
00:00:02,200;27,6;27,6;27,5;27,8;
00:00:02,212;27,6;27,6;27,5;27,8;
00:00:02,225;27,7;27,7;27,6;27,9;
00:00:02,237;27,6;27,6;27,8;27,9;
00:00:02,250;27,8;27,8;27,6;28,1;
00:00:02,262;27,7;27,7;27,7;28,0;
00:00:02,275;27,7;27,7;27,7;28,0;
00:00:02,287;27,6;27,6;27,5;27,9;
00:00:02,300;27,6;27,6;27,6;27,9;
00:00:02,312;27,6;27,6;27,6;27,8;
00:00:02,325;27,6;27,6;27,6;27,7;
00:00:02,337;27,6;27,6;27,6;27,7;
00:00:02,350;27,6;27,6;27,9;28,1;
00:00:02,362;27,6;27,6;27,6;27,9;
00:00:02,375;27,7;27,7;27,6;28,0;
00:00:02,387;27,7;27,7;27,7;28,1;
00:00:02,400;27,7;27,7;27,7;28,0;
00:00:02,412;27,8;27,8;27,9;27,9;
00:00:02,425;27,7;27,7;27,6;27,9;
00:00:02,437;27,9;27,9;27,6;27,9;
00:00:02,450;27,6;27,6;27,6;27,9;
00:00:02,462;27,7;27,7;27,6;27,9;
00:00:02,475;27,6;27,6;27,6;27,9;
00:00:02,487;27,8;27,8;27,6;28,1;
00:00:02,500;27,7;27,7;27,6;28,1;
00:00:02,512;27,8;27,8;27,8;27,9;
00:00:02,525;27,7;27,7;27,6;28,0;
00:00:02,537;27,7;27,7;27,6;27,9;
00:00:02,550;27,6;27,6;27,7;27,9;
00:00:02,562;27,7;27,7;27,6;27,9;
00:00:02,575;27,5;27,5;27,6;27,9;
00:00:02,587;27,7;27,7;27,7;27,9;
00:00:02,600;27,7;27,7;27,6;28,1;
00:00:02,612;27,6;27,6;27,8;28,1;
00:00:02,625;27,6;27,6;27,6;27,9;
00:00:02,637;27,5;27,5;27,5;27,9;
00:00:02,650;27,6;27,6;27,8;28,1;
00:00:02,662;27,6;27,6;27,7;27,9;
00:00:02,675;27,6;27,6;27,6;28,1;
00:00:02,687;27,5;27,5;27,6;28,0;
00:00:02,700;27,6;27,6;27,7;28,0;
00:00:02,712;27,9;27,9;27,6;27,9;
00:00:02,725;27,6;27,6;27,6;27,9;
00:00:02,737;27,5;27,5;27,6;27,9;
00:00:02,750;27,5;27,5;27,7;27,9;
00:00:02,762;27,9;27,9;27,6;28,0;
00:00:02,775;27,6;27,6;27,7;28,0;
00:00:02,787;27,7;27,7;27,6;27,9;
00:00:02,800;27,6;27,6;27,7;27,9;
00:00:02,812;27,6;27,6;27,6;27,9;
00:00:02,825;27,6;27,6;27,8;27,9;
00:00:02,837;27,6;27,6;27,7;27,9;
00:00:02,850;27,6;27,6;27,6;27,9;
00:00:02,862;27,6;27,6;27,9;27,9;
00:00:02,875;27,6;27,6;27,6;27,9;
00:00:02,887;27,7;27,7;27,5;27,9;
00:00:02,900;27,5;27,5;27,6;27,9;
00:00:02,912;27,6;27,6;27,6;27,9;
00:00:02,925;27,8;27,8;27,6;28,0;
00:00:02,937;27,6;27,6;27,7;28,1;
00:00:02,950;27,5;27,5;27,6;28,1;
00:00:02,962;27,6;27,6;27,7;27,9;
00:00:02,975;27,8;27,8;27,7;28,0;
00:00:02,987;27,7;27,7;27,6;28,2;
00:00:03,000;27,9;27,9;27,6;28,0;
00:00:03,012;27,8;27,8;27,7;28,1;
00:00:03,025;27,8;27,8;27,9;28,1;
00:00:03,037;27,9;27,9;27,7;28,1;
00:00:03,050;27,7;27,7;27,7;28,1;
00:00:03,062;27,7;27,7;27,6;28,1;
00:00:03,075;27,7;27,7;27,6;28,0;
00:00:03,087;27,9;27,9;27,8;28,1;
00:00:03,100;27,6;27,6;27,8;28,0;
00:00:03,112;27,6;27,6;27,9;28,1;
00:00:03,125;27,6;27,6;27,6;28,1;
00:00:03,137;27,6;27,6;27,9;28,0;
00:00:03,150;27,7;27,7;27,7;28,0;
00:00:03,162;27,8;27,8;27,8;28,3;
00:00:03,175;27,7;27,7;27,6;28,1;
00:00:03,187;27,9;27,9;27,9;28,0;
00:00:03,200;27,8;27,8;27,8;28,3;
00:00:03,212;27,6;27,6;27,7;28,0;
00:00:03,225;27,6;27,6;27,8;27,9;
00:00:03,237;27,6;27,6;27,6;28,0;
00:00:03,250;27,6;27,6;27,6;28,0;
00:00:03,262;27,6;27,6;27,8;28,1;
00:00:03,275;27,8;27,8;27,9;28,3;
00:00:03,287;27,7;27,7;27,6;27,9;
00:00:03,300;27,6;27,6;27,5;27,9;
00:00:03,312;27,7;27,7;27,7;27,9;
00:00:03,325;27,6;27,6;27,5;28,0;
00:00:03,337;27,6;27,6;27,6;28,0;
00:00:03,350;27,6;27,6;27,6;27,9;
00:00:03,362;27,7;27,7;27,6;27,9;
00:00:03,375;27,6;27,6;27,7;28,1;
00:00:03,387;27,6;27,6;27,7;27,9;
00:00:03,400;27,8;27,8;27,6;27,9;
00:00:03,412;27,8;27,8;27,6;28,0;
00:00:03,425;27,6;27,6;27,6;28,0;
00:00:03,437;27,6;27,6;27,6;28,0;
00:00:03,450;27,6;27,6;27,6;28,0;
00:00:03,462;27,7;27,7;27,6;27,9;
00:00:03,475;27,7;27,7;27,6;28,0;
00:00:03,487;27,6;27,6;27,6;27,9;
00:00:03,500;27,9;27,9;27,6;27,9;
00:00:03,512;27,7;27,7;27,9;28,1;
00:00:03,525;27,7;27,7;27,6;27,9;
00:00:03,537;27,7;27,7;27,6;27,8;
00:00:03,550;27,6;27,6;27,6;27,9;
00:00:03,562;27,7;27,7;27,8;27,9;
00:00:03,575;27,6;27,6;27,9;27,9;
00:00:03,587;27,7;27,7;27,9;27,9;
00:00:03,600;27,7;27,7;27,7;28,0;
00:00:03,612;27,7;27,7;27,6;27,9;
00:00:03,625;27,8;27,8;27,6;28,1;
00:00:03,637;27,9;27,9;27,6;28,1;
00:00:03,650;27,7;27,7;27,7;28,1;
00:00:03,662;28,0;28,0;27,8;28,1;
00:00:03,675;27,6;27,6;27,7;28,1;
00:00:03,687;27,7;27,7;27,8;28,1;
00:00:03,700;27,7;27,7;27,8;28,0;
00:00:03,712;27,7;27,7;27,8;28,1;
00:00:03,725;27,8;27,8;27,6;28,1;
00:00:03,737;28,0;28,0;27,9;28,0;
00:00:03,750;27,8;27,8;27,9;28,1;
00:00:03,762;27,8;27,8;27,7;28,1;
00:00:03,775;27,6;27,6;27,9;28,0;
00:00:03,787;27,9;27,9;27,7;28,0;
00:00:03,800;27,9;27,9;27,7;28,0;
00:00:03,812;27,8;27,8;27,8;28,0;
00:00:03,825;27,7;27,7;27,9;28,1;
00:00:03,837;28,0;28,0;27,7;28,0;
00:00:03,850;27,7;27,7;27,7;28,0;
00:00:03,862;27,8;27,8;27,6;27,9;
00:00:03,875;27,6;27,6;27,5;27,9;
00:00:03,887;27,6;27,6;27,6;27,9;
00:00:03,900;27,6;27,6;27,6;28,0;
00:00:03,912;27,6;27,6;27,6;27,9;
00:00:03,925;27,5;27,5;27,6;28,0;
00:00:03,937;27,6;27,6;27,6;28,0;
00:00:03,950;27,6;27,6;27,5;27,9;
00:00:03,962;27,9;27,9;27,7;28,1;
00:00:03,975;27,8;27,8;27,6;27,9;
00:00:03,987;27,6;27,6;27,6;28,1;
00:00:04,000;27,6;27,6;27,7;28,0;
00:00:04,012;27,6;27,6;27,6;27,9;
00:00:04,025;27,7;27,7;27,6;27,9;
00:00:04,037;27,5;27,5;27,6;28,0;
00:00:04,050;27,5;27,5;27,6;28,0;
00:00:04,062;27,9;27,9;27,8;28,0;
00:00:04,075;27,7;27,7;27,6;27,9;
00:00:04,087;27,8;27,8;27,7;28,1;
00:00:04,100;27,9;27,9;27,6;27,9;
00:00:04,112;27,9;27,9;27,6;27,9;
00:00:04,125;27,7;27,7;27,8;27,9;
00:00:04,137;27,7;27,7;27,6;28,1;
00:00:04,150;27,6;27,6;27,5;28,1;
00:00:04,162;27,6;27,6;27,6;27,8;
00:00:04,175;27,6;27,6;27,6;27,8;
00:00:04,187;27,8;27,8;27,6;28,1;
00:00:04,200;27,6;27,6;27,7;28,0;
00:00:04,212;27,8;27,8;27,7;27,9;
00:00:04,225;27,8;27,8;27,9;28,0;
00:00:04,237;27,8;27,8;27,9;28,0;
00:00:04,250;27,8;27,8;27,9;28,1;
00:00:04,262;28,1;28,1;27,7;28,1;
00:00:04,275;27,9;27,9;27,9;28,3;
00:00:04,287;27,6;27,6;27,8;28,0;
00:00:04,300;27,6;27,6;27,8;28,0;
00:00:04,312;27,7;27,7;27,6;28,0;
00:00:04,325;27,6;27,6;27,6;27,9;
00:00:04,337;27,7;27,7;27,6;28,0;
00:00:04,350;27,6;27,6;27,7;27,9;
00:00:04,362;27,6;27,6;27,7;27,9;
00:00:04,375;27,8;27,8;27,4;27,9;
00:00:04,387;27,6;27,6;27,7;28,0;
00:00:04,400;27,6;27,6;27,6;28,0;
00:00:04,412;27,6;27,6;27,7;27,9;
00:00:04,425;27,6;27,6;27,7;27,9;
00:00:04,437;27,8;27,8;27,6;27,9;
00:00:04,450;27,6;27,6;27,7;28,0;
00:00:04,462;27,6;27,6;27,8;28,0;
00:00:04,475;27,7;27,7;27,9;28,1;
00:00:04,487;27,7;27,7;27,9;28,1;
00:00:04,500;27,7;27,7;27,7;28,2;
00:00:04,512;27,9;27,9;27,6;28,1;
00:00:04,525;27,7;27,7;27,7;28,1;
00:00:04,537;27,6;27,6;27,6;27,9;
00:00:04,550;27,6;27,6;27,6;27,9;
00:00:04,562;27,8;27,8;27,9;28,3;
00:00:04,575;27,8;27,8;27,6;28,0;
00:00:04,587;27,7;27,7;27,6;28,3;
00:00:04,600;27,8;27,8;27,9;28,1;
00:00:04,612;27,8;27,8;27,9;28,1;
00:00:04,625;27,6;27,6;27,6;28,1;
00:00:04,637;27,6;27,6;27,6;27,9;
00:00:04,650;27,6;27,6;27,6;27,9;
00:00:04,662;27,6;27,6;27,6;27,9;
00:00:04,675;27,6;27,6;27,6;27,9;
00:00:04,687;27,6;27,6;27,6;28,1;
00:00:04,700;27,6;27,6;27,5;27,9;
00:00:04,712;27,6;27,6;27,5;27,9;
00:00:04,725;27,9;27,9;27,6;27,9;
00:00:04,737;27,9;27,9;27,6;27,9;
00:00:04,750;27,7;27,7;27,7;27,9;
00:00:04,762;27,9;27,9;27,6;27,9;
00:00:04,775;27,8;27,8;27,6;27,9;
00:00:04,787;27,6;27,6;27,8;27,9;
00:00:04,800;27,6;27,6;27,6;27,9;
00:00:04,812;27,6;27,6;27,6;27,9;
00:00:04,825;27,6;27,6;27,6;27,9;
00:00:04,837;27,6;27,6;27,6;27,9;
00:00:04,850;27,6;27,6;27,7;27,9;
00:00:04,862;27,8;27,8;27,7;28,1;
00:00:04,875;27,7;27,7;27,6;28,2;
00:00:04,887;27,8;27,8;27,9;28,1;
00:00:04,900;27,6;27,6;27,9;27,9;
00:00:04,912;27,9;27,9;27,8;27,9;
00:00:04,925;27,8;27,8;27,9;27,9;
00:00:04,937;27,9;27,9;27,7;28,1;
00:00:04,950;27,7;27,7;27,7;28,1;
00:00:04,962;27,8;27,8;27,6;28,1;
00:00:04,975;27,9;27,9;27,6;28,1;
00:00:04,987;27,8;27,8;27,9;28,1;
00:00:05,000;27,9;27,9;27,8;28,0;
00:00:05,012;27,9;27,9;27,8;28,1;
00:00:05,025;27,9;27,9;27,7;27,9;
00:00:05,037;27,8;27,8;27,8;28,1;
00:00:05,050;27,8;27,8;27,8;28,1;
00:00:05,062;27,9;27,9;27,7;27,9;
00:00:05,075;27,6;27,6;27,7;28,0;
00:00:05,087;27,6;27,6;27,7;28,0;
00:00:05,100;27,6;27,6;27,6;28,1;
00:00:05,112;27,6;27,6;27,7;28,1;
00:00:05,125;27,6;27,6;27,7;28,0;
00:00:05,137;27,6;27,6;27,6;27,9;
00:00:05,150;27,6;27,6;27,7;27,9;
00:00:05,162;27,8;27,8;27,6;27,9;
00:00:05,175;27,6;27,6;27,6;27,9;
00:00:05,187;27,7;27,7;27,6;27,9;
00:00:05,200;27,7;27,7;27,6;27,9;
00:00:05,212;27,6;27,6;27,6;27,9;
00:00:05,225;27,8;27,8;27,7;27,9;
00:00:05,237;27,6;27,6;27,6;27,9;
00:00:05,250;27,9;27,9;27,7;27,9;
00:00:05,262;27,7;27,7;27,6;27,9;
00:00:05,275;27,8;27,8;27,6;28,0;
00:00:05,287;27,8;27,8;27,6;27,9;
00:00:05,300;27,8;27,8;27,6;27,9;
00:00:05,312;27,6;27,6;27,6;28,1;
00:00:05,325;27,6;27,6;27,6;27,9;
00:00:05,337;27,6;27,6;27,7;27,9;
00:00:05,350;27,7;27,7;27,5;27,9;
00:00:05,362;27,6;27,6;27,7;28,3;
00:00:05,375;27,6;27,6;27,7;28,0;
00:00:05,387;27,7;27,7;27,6;28,1;
00:00:05,400;27,7;27,7;27,7;27,9;
00:00:05,412;27,9;27,9;27,7;27,9;
00:00:05,425;27,8;27,8;27,9;28,1;
00:00:05,437;27,7;27,7;27,7;28,1;
00:00:05,450;27,6;27,6;27,8;28,0;
00:00:05,462;27,9;27,9;27,9;28,1;
00:00:05,475;27,8;27,8;27,7;28,1;
00:00:05,487;27,8;27,8;27,8;28,0;
00:00:05,500;27,8;27,8;27,6;28,1;
00:00:05,512;28,0;28,0;27,6;28,1;
00:00:05,525;27,6;27,6;27,6;28,2;
00:00:05,537;27,6;27,6;27,8;27,9;
00:00:05,550;27,7;27,7;27,6;28,1;
00:00:05,562;27,7;27,7;27,7;27,9;
00:00:05,575;27,9;27,9;27,7;28,1;
00:00:05,587;27,6;27,6;27,6;27,8;
00:00:05,600;27,6;27,6;27,5;27,9;
00:00:05,612;27,6;27,6;27,6;28,0;
00:00:05,625;27,6;27,6;27,7;27,9;
00:00:05,637;27,6;27,6;27,5;28,0;
00:00:05,650;27,6;27,6;27,8;28,0;
00:00:05,662;27,6;27,6;27,7;28,0;
00:00:05,675;27,6;27,6;27,6;27,9;
00:00:05,687;27,6;27,6;27,6;28,0;
00:00:05,700;27,6;27,6;27,5;27,9;
00:00:05,712;27,9;27,9;27,8;27,9;
00:00:05,725;27,6;27,6;27,6;28,1;
00:00:05,737;27,7;27,7;27,5;28,0;
00:00:05,750;27,9;27,9;27,6;27,9;
00:00:05,762;27,6;27,6;27,5;27,8;
00:00:05,775;27,6;27,6;27,6;28,1;
00:00:05,787;27,8;27,8;27,7;27,9;
00:00:05,800;27,6;27,6;27,6;28,1;
00:00:05,812;27,6;27,6;27,6;27,8;
00:00:05,825;27,5;27,5;27,6;27,9;
00:00:05,837;27,6;27,6;27,6;27,9;
00:00:05,850;27,6;27,6;27,8;27,9;
00:00:05,862;27,7;27,7;27,6;27,9;
00:00:05,875;27,6;27,6;27,5;27,9;
00:00:05,887;27,6;27,6;27,6;27,9;
00:00:05,900;27,6;27,6;27,6;27,9;
00:00:05,912;27,6;27,6;27,6;27,9;
00:00:05,925;27,5;27,5;27,6;27,9;
00:00:05,937;27,8;27,8;27,6;27,9;
00:00:05,950;27,6;27,6;27,6;27,9;
00:00:05,962;27,6;27,6;27,6;28,0;
00:00:05,975;27,9;27,9;27,6;27,9;
00:00:05,987;27,6;27,6;27,5;28,1;
00:00:06,000;27,9;27,9;27,6;27,9;
00:00:06,012;27,6;27,6;27,6;27,9;
00:00:06,025;27,8;27,8;27,7;28,0;
00:00:06,037;27,6;27,6;27,6;28,1;
00:00:06,050;27,6;27,6;27,6;27,9;
00:00:06,062;27,6;27,6;27,6;27,8;
00:00:06,075;27,7;27,7;27,8;28,1;
00:00:06,087;27,6;27,6;27,6;27,8;
00:00:06,100;27,5;27,5;27,5;27,9;
00:00:06,112;27,6;27,6;27,6;27,9;
00:00:06,125;27,5;27,5;27,5;28,0;
00:00:06,137;27,5;27,5;27,5;28,0;
00:00:06,150;27,8;27,8;27,8;27,8;
00:00:06,162;27,6;27,6;27,9;28,0;
00:00:06,175;27,6;27,6;27,6;28,1;
00:00:06,187;27,6;27,6;27,6;27,9;
00:00:06,200;27,6;27,6;27,5;27,9;
00:00:06,212;27,6;27,6;27,6;28,1;
00:00:06,225;27,6;27,6;27,6;27,9;
00:00:06,237;27,5;27,5;27,5;27,9;
00:00:06,250;27,5;27,5;27,6;27,9;
00:00:06,262;27,5;27,5;27,6;27,9;
00:00:06,275;27,5;27,5;27,7;27,9;
00:00:06,287;27,7;27,7;27,7;27,9;
00:00:06,300;27,9;27,9;27,6;27,9;
00:00:06,312;27,6;27,6;27,6;27,9;
00:00:06,325;27,8;27,8;27,6;28,0;
00:00:06,337;27,6;27,6;27,6;27,9;
00:00:06,350;27,4;27,4;27,6;27,8;
00:00:06,362;27,4;27,4;27,5;27,8;
00:00:06,375;27,6;27,6;27,6;27,7;
00:00:06,387;27,6;27,6;27,7;27,9;
00:00:06,400;27,6;27,6;27,7;28,1;
00:00:06,412;27,6;27,6;27,6;27,9;
00:00:06,425;27,9;27,9;27,5;27,9;
00:00:06,437;27,5;27,5;27,6;27,9;
00:00:06,450;27,6;27,6;27,6;27,9;
00:00:06,462;27,6;27,6;27,6;27,9;
00:00:06,475;27,6;27,6;27,6;27,8;
00:00:06,487;27,6;27,6;27,5;27,8;
00:00:06,500;27,6;27,6;27,5;27,9;
00:00:06,512;27,6;27,6;27,6;28,0;
00:00:06,525;27,6;27,6;27,7;28,0;
00:00:06,537;27,5;27,5;27,4;27,9;
00:00:06,550;27,5;27,5;27,4;27,9;
00:00:06,562;27,5;27,5;27,7;27,9;
00:00:06,575;27,5;27,5;27,4;27,9;
00:00:06,587;27,7;27,7;27,5;27,8;
00:00:06,600;27,6;27,6;27,4;28,0;
00:00:06,612;27,6;27,6;27,8;28,1;
00:00:06,625;27,6;27,6;27,5;27,8;
00:00:06,637;27,6;27,6;27,4;27,8;
00:00:06,650;27,5;27,5;27,6;27,9;
00:00:06,662;27,7;27,7;27,6;27,9;
00:00:06,675;27,6;27,6;27,6;27,7;
00:00:06,687;27,5;27,5;27,7;27,9;
00:00:06,700;27,6;27,6;27,6;28,0;
00:00:06,712;27,8;27,8;27,7;28,0;
00:00:06,725;27,7;27,7;27,8;27,9;
00:00:06,737;27,6;27,6;27,7;28,1;
00:00:06,750;27,7;27,7;27,7;28,1;
00:00:06,762;27,6;27,6;27,8;28,1;
00:00:06,775;27,6;27,6;27,9;27,9;
00:00:06,787;27,9;27,9;27,9;27,9;
00:00:06,800;27,9;27,9;27,6;28,1;
00:00:06,812;27,6;27,6;27,6;28,0;
00:00:06,825;27,9;27,9;27,6;28,1;
00:00:06,837;27,9;27,9;27,8;28,3;
00:00:06,850;27,7;27,7;27,6;27,9;
00:00:06,862;27,5;27,5;27,6;28,1;
00:00:06,875;27,6;27,6;27,6;27,9;
00:00:06,887;27,8;27,8;27,6;27,9;
00:00:06,900;27,6;27,6;27,7;27,9;
00:00:06,912;27,7;27,7;27,6;28,1;
00:00:06,925;27,7;27,7;27,6;28,0;
00:00:06,937;27,9;27,9;27,6;27,9;
