[Connect DataFile][1.1]
Date:;01.07.2025
Time:;10:19:49,867
Unit:;C
Resolution:;0,0125
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:01:42,762;26,7;26,7;32,7;40,3;26,1;37,7;
00:01:42,775;26,7;26,7;32,9;40,0;26,3;38,3;
00:01:42,787;26,6;26,6;32,7;40,2;26,2;37,9;
00:01:42,800;26,4;26,4;32,6;39,9;26,1;37,8;
00:01:42,812;26,7;26,7;32,8;39,9;26,0;37,5;
00:01:42,825;26,5;26,5;32,7;39,9;26,1;37,7;
00:01:42,837;26,6;26,6;32,9;40,0;26,2;37,6;
00:01:42,850;26,9;26,9;32,7;39,9;26,2;37,7;
00:01:42,862;26,7;26,7;32,9;39,7;26,4;37,7;
00:01:42,875;26,5;26,5;32,7;39,5;26,3;37,6;
00:01:42,887;26,6;26,6;32,7;39,6;26,2;37,7;
00:01:42,900;26,9;26,9;32,7;39,4;26,3;37,6;
00:01:42,912;26,4;26,4;32,7;39,3;26,4;37,7;
00:01:42,925;26,6;26,6;32,6;39,4;26,4;37,7;
00:01:42,937;26,4;26,4;32,8;39,4;26,7;37,1;
00:01:42,950;26,5;26,5;32,8;39,4;26,1;37,3;
00:01:42,962;26,7;26,7;32,5;39,3;26,1;36,9;
00:01:42,975;26,4;26,4;32,6;39,4;26,4;37,3;
00:01:42,987;26,6;26,6;32,7;39,1;26,4;37,0;
00:01:43,000;26,8;26,8;32,9;38,9;26,4;37,3;
00:01:43,012;26,8;26,8;32,5;39,0;26,4;37,3;
00:01:43,025;26,7;26,7;32,5;39,2;26,4;37,4;
00:01:43,037;26,3;26,3;32,3;38,7;26,1;37,1;
00:01:43,050;26,6;26,6;32,4;38,8;26,1;36,8;
00:01:43,062;26,6;26,6;32,4;39,1;26,2;37,2;
00:01:43,075;26,5;26,5;32,5;38,6;26,4;36,8;
00:01:43,087;26,4;26,4;32,7;38,8;26,2;36,8;
00:01:43,100;26,6;26,6;32,3;38,8;26,2;37,0;
00:01:43,112;26,5;26,5;32,3;38,7;26,2;37,0;
00:01:43,125;26,6;26,6;32,3;38,3;26,0;36,8;
00:01:43,137;26,5;26,5;32,3;38,9;26,2;36,6;
00:01:43,150;26,5;26,5;32,3;38,2;26,0;36,4;
00:01:43,162;26,5;26,5;32,3;38,2;26,2;36,8;
00:01:43,175;26,6;26,6;32,3;38,0;26,1;36,7;
00:01:43,187;26,4;26,4;32,5;38,5;26,2;36,7;
00:01:43,200;26,6;26,6;32,3;38,2;26,2;36,6;
00:01:43,212;26,6;26,6;32,3;38,0;26,1;36,6;
00:01:43,225;26,4;26,4;32,0;38,2;26,1;36,5;
00:01:43,237;26,6;26,6;32,4;38,2;26,2;36,6;
00:01:43,250;26,6;26,6;32,3;38,0;26,2;36,8;
00:01:43,262;26,4;26,4;32,3;38,0;26,4;36,3;
00:01:43,275;26,6;26,6;32,5;38,0;26,2;36,6;
00:01:43,287;26,4;26,4;32,3;37,6;26,3;36,4;
00:01:43,300;26,5;26,5;32,3;37,7;26,3;36,1;
00:01:43,312;26,6;26,6;32,0;37,7;26,1;36,2;
00:01:43,325;26,6;26,6;32,3;38,0;26,4;36,4;
00:01:43,337;26,6;26,6;32,3;37,7;26,2;36,3;
00:01:43,350;26,4;26,4;32,2;37,8;26,2;36,2;
00:01:43,362;26,9;26,9;32,4;37,5;26,3;36,1;
00:01:43,375;26,6;26,6;32,3;37,5;26,4;35,9;
00:01:43,387;26,9;26,9;32,5;37,6;26,4;35,9;
00:01:43,400;26,6;26,6;32,3;37,4;26,3;35,9;
00:01:43,412;26,7;26,7;32,5;37,5;26,3;35,9;
00:01:43,425;26,6;26,6;32,1;37,7;26,2;36,2;
00:01:43,437;26,9;26,9;32,1;37,4;26,4;35,7;
00:01:43,450;26,7;26,7;32,3;37,3;26,4;36,1;
00:01:43,462;26,9;26,9;32,5;37,5;26,6;35,9;
00:01:43,475;26,8;26,8;32,3;37,3;26,3;35,8;
00:01:43,487;26,5;26,5;32,1;37,2;26,3;35,9;
00:01:43,500;26,6;26,6;32,3;37,1;26,5;35,6;
00:01:43,512;26,7;26,7;32,2;37,0;26,2;35,7;
00:01:43,525;26,5;26,5;32,1;37,0;26,3;35,3;
00:01:43,537;26,6;26,6;32,0;36,8;26,3;35,5;
00:01:43,550;26,4;26,4;32,1;36,8;26,4;35,8;
00:01:43,562;26,6;26,6;32,0;36,7;26,1;35,7;
00:01:43,575;26,4;26,4;31,9;36,5;26,3;35,5;
00:01:43,587;26,4;26,4;32,0;36,6;26,1;35,3;
00:01:43,600;26,6;26,6;31,9;36,7;26,2;35,0;
00:01:43,612;26,6;26,6;31,6;36,7;26,1;35,4;
00:01:43,625;26,5;26,5;31,8;36,2;26,1;35,7;
00:01:43,637;26,4;26,4;31,9;36,8;26,1;35,3;
00:01:43,650;26,5;26,5;31,8;36,6;26,1;35,1;
00:01:43,662;26,4;26,4;31,8;36,5;26,1;35,3;
00:01:43,675;26,6;26,6;31,9;36,2;26,0;34,9;
00:01:43,687;26,5;26,5;31,6;36,6;26,1;35,0;
00:01:43,700;26,5;26,5;32,0;36,4;26,1;35,2;
00:01:43,712;26,4;26,4;31,9;36,3;26,1;35,1;
00:01:43,725;26,7;26,7;31,7;36,0;26,1;34,9;
00:01:43,737;26,5;26,5;31,9;36,0;26,1;35,1;
00:01:43,750;26,4;26,4;31,6;35,9;26,0;34,7;
00:01:43,762;26,3;26,3;31,7;36,1;26,1;34,8;
00:01:43,775;26,2;26,2;31,9;36,2;26,1;34,9;
00:01:43,787;26,5;26,5;31,6;35,8;26,1;34,9;
00:01:43,800;26,5;26,5;31,9;36,0;26,2;34,7;
00:01:43,812;26,6;26,6;31,9;36,0;26,3;34,9;
00:01:43,825;26,6;26,6;31,9;35,9;26,3;35,1;
00:01:43,837;26,6;26,6;32,0;35,9;26,3;34,7;
00:01:43,850;26,5;26,5;31,6;35,9;26,4;34,9;
00:01:43,862;26,4;26,4;31,7;35,8;26,2;34,9;
00:01:43,875;26,4;26,4;31,7;36,0;26,2;34,7;
00:01:43,887;26,6;26,6;31,8;36,2;26,0;34,7;
00:01:43,900;26,4;26,4;31,6;35,6;25,9;34,5;
00:01:43,912;26,4;26,4;31,6;35,8;26,2;34,6;
00:01:43,925;26,5;26,5;31,9;35,9;26,4;34,6;
00:01:43,937;26,7;26,7;31,6;35,5;26,1;34,5;
00:01:43,950;26,3;26,3;31,8;35,5;26,1;34,6;
00:01:43,962;26,9;26,9;31,7;35,5;26,3;34,3;
00:01:43,975;26,7;26,7;31,7;35,5;26,4;34,7;
00:01:43,987;26,4;26,4;31,9;35,5;26,2;34,5;
00:01:44,000;26,6;26,6;31,6;35,7;26,2;34,5;
00:01:44,012;26,6;26,6;31,9;35,5;26,1;34,4;
00:01:44,025;26,9;26,9;31,6;35,4;26,3;34,5;
00:01:44,037;26,4;26,4;31,9;35,3;26,3;34,7;
00:01:44,050;26,5;26,5;31,7;35,5;26,3;34,3;
00:01:44,062;26,4;26,4;31,6;35,5;26,3;34,9;
00:01:44,075;26,4;26,4;31,7;35,3;26,3;34,4;
00:01:44,087;26,7;26,7;31,7;35,3;26,4;33,9;
00:01:44,100;26,6;26,6;31,5;35,3;26,2;34,4;
00:01:44,112;26,4;26,4;31,6;35,3;26,5;34,0;
00:01:44,125;26,6;26,6;31,6;35,2;26,3;34,6;
00:01:44,137;26,6;26,6;31,9;35,1;26,3;34,5;
00:01:44,150;26,6;26,6;31,7;35,1;26,3;34,0;
00:01:44,162;26,7;26,7;31,6;35,0;26,3;33,9;
00:01:44,175;26,7;26,7;31,9;35,1;26,5;34,0;
00:01:44,187;26,6;26,6;31,8;35,2;26,5;34,3;
00:01:44,200;26,4;26,4;31,8;35,0;26,4;33,9;
00:01:44,212;26,7;26,7;31,9;35,1;26,5;34,1;
00:01:44,225;26,5;26,5;31,9;35,2;26,3;34,2;
00:01:44,237;26,5;26,5;31,7;34,9;26,4;34,1;
00:01:44,250;26,5;26,5;31,8;34,9;26,3;34,3;
00:01:44,262;26,4;26,4;31,6;34,8;26,1;33,7;
00:01:44,275;26,6;26,6;31,6;35,0;26,2;33,6;
00:01:44,287;26,5;26,5;31,7;34,7;26,2;33,7;
00:01:44,300;26,5;26,5;31,8;34,6;26,3;33,6;
00:01:44,312;26,3;26,3;31,8;34,4;26,2;33,9;
00:01:44,325;26,4;26,4;31,6;34,6;26,3;33,7;
00:01:44,337;26,8;26,8;31,7;34,5;26,4;33,5;
00:01:44,350;26,7;26,7;31,6;34,5;26,4;33,5;
00:01:44,362;26,5;26,5;31,7;34,7;26,3;33,6;
00:01:44,375;26,5;26,5;31,9;34,5;26,3;33,7;
00:01:44,387;26,7;26,7;31,6;34,4;26,6;33,9;
00:01:44,400;26,7;26,7;31,6;34,3;26,4;33,5;
00:01:44,412;26,5;26,5;31,6;34,3;26,3;33,7;
00:01:44,425;26,5;26,5;32,0;34,6;26,3;33,8;
00:01:44,437;26,6;26,6;31,5;34,6;26,3;33,5;
00:01:44,450;26,4;26,4;31,6;34,3;26,2;33,8;
00:01:44,462;26,7;26,7;31,6;34,3;26,3;33,7;
00:01:44,475;26,4;26,4;31,6;34,2;26,2;33,7;
00:01:44,487;26,4;26,4;31,6;34,1;26,1;33,6;
00:01:44,500;26,6;26,6;31,6;34,3;26,2;33,3;
00:01:44,512;26,4;26,4;31,6;34,1;26,2;33,5;
00:01:44,525;26,4;26,4;31,6;34,6;26,3;33,3;
00:01:44,537;26,4;26,4;31,9;34,2;26,2;33,2;
00:01:44,550;26,5;26,5;31,8;34,2;26,2;33,4;
00:01:44,562;26,6;26,6;31,6;34,3;26,3;33,5;
00:01:44,575;26,6;26,6;31,7;34,1;26,2;33,3;
00:01:44,587;26,6;26,6;31,6;34,3;26,2;33,3;
00:01:44,600;26,4;26,4;31,5;34,1;26,2;33,2;
00:01:44,612;26,5;26,5;31,9;34,1;26,4;33,3;
00:01:44,625;26,6;26,6;31,6;34,3;26,3;33,1;
00:01:44,637;26,6;26,6;31,6;34,1;26,3;33,2;
00:01:44,650;26,3;26,3;31,5;33,9;26,3;33,3;
00:01:44,662;26,4;26,4;31,5;34,0;26,1;33,1;
00:01:44,675;26,4;26,4;31,9;33,9;26,2;32,9;
00:01:44,687;26,4;26,4;31,6;33,9;26,3;33,1;
00:01:44,700;26,4;26,4;31,6;33,9;26,1;32,9;
00:01:44,712;26,3;26,3;31,8;33,5;26,1;33,0;
00:01:44,725;26,4;26,4;31,3;33,7;26,3;33,0;
00:01:44,737;26,4;26,4;31,6;33,7;26,3;33,1;
00:01:44,750;26,5;26,5;31,7;33,6;26,2;32,8;
00:01:44,762;26,4;26,4;31,5;33,7;26,1;33,0;
00:01:44,775;26,4;26,4;31,6;33,7;26,2;32,9;
00:01:44,787;26,6;26,6;31,7;33,7;26,4;32,6;
00:01:44,800;26,6;26,6;31,5;33,7;26,3;33,0;
00:01:44,812;26,6;26,6;31,7;33,7;26,4;32,9;
00:01:44,825;26,5;26,5;31,5;33,7;26,4;32,7;
00:01:44,837;26,2;26,2;31,5;33,4;26,2;32,9;
00:01:44,850;26,4;26,4;31,5;33,4;26,5;32,9;
00:01:44,862;26,3;26,3;31,6;33,7;26,1;32,6;
00:01:44,875;26,4;26,4;31,6;33,3;26,1;32,9;
00:01:44,887;26,6;26,6;31,4;33,5;26,3;32,7;
00:01:44,900;26,5;26,5;31,4;33,3;26,3;32,9;
00:01:44,912;26,9;26,9;31,8;33,4;26,2;33,0;
00:01:44,925;26,4;26,4;31,5;34,5;26,2;34,5;
00:01:44,937;26,4;26,4;31,6;35,8;26,3;35,8;
00:01:44,950;26,6;26,6;31,3;37,4;26,1;37,4;
00:01:44,962;26,4;26,4;31,6;39,2;26,1;39,2;
00:01:44,975;26,6;26,6;31,5;40,6;26,3;40,6;
00:01:44,987;26,5;26,5;31,8;42,6;26,3;42,6;
00:01:45,000;26,7;26,7;31,6;44,4;26,6;44,4;
00:01:45,012;26,6;26,6;31,5;46,0;26,4;46,0;
00:01:45,025;26,8;26,8;31,6;47,9;26,4;47,9;
00:01:45,037;26,5;26,5;31,6;49,4;26,6;49,4;
00:01:45,050;26,5;26,5;31,6;51,0;26,5;51,0;
00:01:45,062;26,4;26,4;31,6;52,9;26,7;52,9;
00:01:45,075;26,5;26,5;31,7;54,4;26,3;54,4;
00:01:45,087;26,6;26,6;31,6;55,9;26,3;55,9;
00:01:45,100;26,4;26,4;31,6;57,7;26,3;57,7;
00:01:45,112;26,9;26,9;31,6;59,0;26,4;59,0;
00:01:45,125;26,4;26,4;31,5;60,2;26,2;60,2;
00:01:45,137;26,6;26,6;31,8;61,9;26,3;61,9;
00:01:45,150;26,5;26,5;31,5;63,1;26,4;63,1;
00:01:45,162;26,5;26,5;31,4;64,2;26,2;64,2;
00:01:45,175;26,6;26,6;31,5;65,7;26,4;65,7;
00:01:45,187;26,7;26,7;31,6;66,8;26,3;66,8;
00:01:45,200;26,4;26,4;31,6;67,8;26,4;67,8;
00:01:45,212;26,4;26,4;31,6;69,0;26,4;69,0;
00:01:45,225;26,4;26,4;31,8;70,6;26,1;70,6;
00:01:45,237;26,4;26,4;31,6;71,5;26,2;71,5;
00:01:45,250;26,5;26,5;31,6;73,0;26,1;73,0;
00:01:45,262;26,6;26,6;31,5;73,9;26,2;73,9;
00:01:45,275;26,4;26,4;31,6;75,6;26,3;75,6;
00:01:45,287;26,6;26,6;31,7;76,7;26,3;76,7;
00:01:45,300;26,6;26,6;31,9;78,0;26,4;78,0;
00:01:45,312;26,9;26,9;31,5;79,2;26,2;79,2;
00:01:45,325;26,8;26,8;31,9;80,5;26,3;80,5;
00:01:45,337;26,6;26,6;32,0;81,4;26,4;81,4;
00:01:45,350;26,6;26,6;31,5;82,6;26,3;82,6;
00:01:45,362;26,4;26,4;31,7;83,6;26,3;83,6;
00:01:45,375;26,6;26,6;31,5;84,4;26,3;84,4;
00:01:45,387;26,6;26,6;31,5;85,4;26,3;85,4;
00:01:45,400;26,4;26,4;31,5;85,7;26,1;85,7;
00:01:45,412;26,4;26,4;31,7;85,9;26,3;85,9;
00:01:45,425;26,4;26,4;31,4;86,7;26,1;86,7;
00:01:45,437;26,6;26,6;31,6;86,8;26,2;86,8;
00:01:45,450;26,5;26,5;31,6;87,2;26,1;87,2;
00:01:45,462;26,7;26,7;31,6;87,1;26,2;87,1;
00:01:45,475;26,4;26,4;31,6;87,3;26,2;87,3;
00:01:45,487;26,6;26,6;31,6;87,4;26,2;87,4;
00:01:45,500;26,5;26,5;31,5;87,3;26,1;87,3;
00:01:45,512;26,6;26,6;31,6;87,3;26,4;87,3;
00:01:45,525;26,5;26,5;31,6;87,3;26,4;87,3;
00:01:45,537;26,4;26,4;31,6;87,2;26,1;87,2;
00:01:45,550;26,4;26,4;31,6;87,1;26,3;87,1;
00:01:45,562;26,5;26,5;31,6;86,9;26,4;86,9;
00:01:45,575;26,9;26,9;31,6;86,4;26,3;86,4;
00:01:45,587;26,6;26,6;31,6;86,1;26,2;86,1;
00:01:45,600;26,4;26,4;31,5;85,9;26,3;85,9;
00:01:45,612;26,4;26,4;31,5;85,6;26,2;85,6;
00:01:45,625;26,5;26,5;31,8;85,6;26,1;85,6;
00:01:45,637;26,4;26,4;31,6;85,3;26,4;85,3;
00:01:45,650;26,4;26,4;31,6;84,6;26,1;84,6;
00:01:45,662;27,1;27,1;31,6;84,5;26,3;84,5;
00:01:45,675;26,6;26,6;31,6;84,2;26,6;84,2;
00:01:45,687;26,5;26,5;31,6;84,1;26,2;84,1;
00:01:45,700;26,8;26,8;31,8;83,5;26,3;83,5;
00:01:45,712;26,6;26,6;31,7;83,1;26,1;83,1;
00:01:45,725;26,7;26,7;31,6;83,0;26,2;83,0;
00:01:45,737;26,5;26,5;31,6;82,4;26,3;82,4;
00:01:45,750;26,8;26,8;31,8;82,2;26,3;82,2;
00:01:45,762;26,7;26,7;31,6;81,6;26,4;81,6;
00:01:45,775;26,6;26,6;31,5;81,4;26,1;81,4;
00:01:45,787;26,6;26,6;31,7;80,8;26,3;80,8;
00:01:45,800;26,4;26,4;31,6;80,6;26,6;80,6;
00:01:45,812;26,6;26,6;31,5;80,3;26,1;80,3;
00:01:45,825;26,6;26,6;31,6;79,7;26,1;79,7;
00:01:45,837;26,8;26,8;31,5;79,5;26,1;79,5;
00:01:45,850;26,6;26,6;31,6;79,3;26,3;79,3;
00:01:45,862;26,4;26,4;31,5;78,6;26,2;78,6;
00:01:45,875;26,5;26,5;31,5;78,2;26,2;78,2;
00:01:45,887;26,6;26,6;31,7;77,9;26,2;77,9;
00:01:45,900;26,6;26,6;31,6;77,5;26,2;77,5;
00:01:45,912;26,4;26,4;31,5;77,3;26,1;77,3;
00:01:45,925;26,5;26,5;31,4;77,0;26,1;77,0;
00:01:45,937;26,5;26,5;31,5;76,5;26,1;76,5;
00:01:45,950;26,6;26,6;31,5;76,3;26,1;76,3;
00:01:45,962;26,6;26,6;31,6;75,9;26,2;75,9;
00:01:45,975;26,5;26,5;31,5;75,5;26,2;75,5;
00:01:45,987;26,4;26,4;31,5;75,0;26,3;75,0;
00:01:46,000;26,5;26,5;31,6;74,9;26,1;74,9;
00:01:46,012;26,6;26,6;31,5;74,5;26,3;74,5;
00:01:46,025;26,6;26,6;31,8;74,6;26,3;74,6;
00:01:46,037;26,5;26,5;31,6;73,9;26,0;73,9;
00:01:46,050;26,6;26,6;31,6;73,7;26,4;73,7;
00:01:46,062;26,6;26,6;31,7;73,2;26,4;73,2;
00:01:46,075;26,6;26,6;31,6;72,8;26,2;72,8;
00:01:46,087;26,4;26,4;31,6;72,5;26,4;72,5;
00:01:46,100;26,8;26,8;31,5;72,4;26,4;72,4;
00:01:46,112;26,6;26,6;31,5;72,2;26,3;72,2;
00:01:46,125;26,5;26,5;31,9;71,6;26,1;71,6;
00:01:46,137;26,4;26,4;31,5;71,1;26,4;71,1;
00:01:46,150;26,5;26,5;31,8;71,0;26,3;71,0;
00:01:46,162;26,8;26,8;31,5;70,3;26,1;70,3;
00:01:46,175;26,6;26,6;31,6;70,5;26,1;70,5;
00:01:46,187;26,6;26,6;31,3;69,9;26,4;69,9;
00:01:46,200;26,3;26,3;31,7;69,8;26,2;69,8;
00:01:46,212;26,5;26,5;31,6;69,3;26,3;69,3;
00:01:46,225;26,7;26,7;31,6;69,4;26,3;69,4;
00:01:46,237;26,7;26,7;31,7;69,2;26,4;69,2;
00:01:46,250;26,6;26,6;31,6;68,6;26,1;68,6;
00:01:46,262;26,8;26,8;31,5;68,4;26,2;68,4;
00:01:46,275;26,6;26,6;31,9;67,9;26,1;67,9;
00:01:46,287;26,6;26,6;31,9;67,9;26,1;67,9;
00:01:46,300;26,6;26,6;31,5;67,7;26,5;67,7;
00:01:46,312;26,6;26,6;31,6;67,4;26,4;67,4;
00:01:46,325;26,9;26,9;31,9;67,2;26,2;67,2;
00:01:46,337;27,0;27,0;31,6;66,5;26,4;66,5;
00:01:46,350;26,7;26,7;31,6;66,3;26,1;66,3;
00:01:46,362;26,9;26,9;31,6;66,2;26,3;66,2;
00:01:46,375;26,6;26,6;32,0;66,0;26,3;66,0;
00:01:46,387;26,7;26,7;31,6;66,0;26,2;66,0;
00:01:46,400;26,6;26,6;31,9;65,3;26,3;65,3;
00:01:46,412;26,7;26,7;31,6;65,3;26,2;65,3;
00:01:46,425;26,8;26,8;31,7;64,9;26,4;64,9;
00:01:46,437;26,8;26,8;31,6;64,7;26,3;64,7;
00:01:46,450;26,6;26,6;31,6;64,5;26,2;64,5;
00:01:46,462;26,7;26,7;31,6;64,1;26,4;64,1;
00:01:46,475;26,7;26,7;31,8;64,3;26,5;64,3;
00:01:46,487;26,7;26,7;31,7;63,8;26,2;63,8;
00:01:46,500;26,9;26,9;31,6;63,6;26,4;63,6;
00:01:46,512;26,9;26,9;31,7;63,4;26,8;63,4;
00:01:46,525;26,9;26,9;31,8;63,2;26,5;63,2;
00:01:46,537;26,8;26,8;31,8;63,0;26,4;63,0;
00:01:46,550;26,7;26,7;31,7;62,5;26,4;62,5;
00:01:46,562;26,5;26,5;31,6;62,5;26,4;62,5;
00:01:46,575;26,8;26,8;31,9;61,8;26,4;61,8;
00:01:46,587;26,6;26,6;31,6;62,2;26,3;62,2;
00:01:46,600;26,9;26,9;31,8;61,6;26,4;61,6;
00:01:46,612;27,1;27,1;31,7;61,6;26,5;61,6;
00:01:46,625;26,9;26,9;31,6;61,6;26,4;61,6;
00:01:46,637;26,7;26,7;32,0;61,0;26,4;61,0;
00:01:46,650;26,8;26,8;31,9;60,9;26,4;60,9;
00:01:46,662;26,7;26,7;31,6;60,5;26,4;60,5;
00:01:46,675;26,6;26,6;31,9;60,2;26,4;60,2;
00:01:46,687;26,6;26,6;31,7;60,2;26,5;60,2;
00:01:46,700;26,8;26,8;32,0;59,9;26,6;59,9;
00:01:46,712;26,7;26,7;31,6;59,8;26,2;59,8;
00:01:46,725;26,6;26,6;32,1;59,6;26,3;59,6;
00:01:46,737;26,5;26,5;31,7;59,5;26,4;59,5;
00:01:46,750;26,7;26,7;31,7;59,1;26,4;59,1;
00:01:46,762;26,8;26,8;31,7;58,9;26,3;58,9;
00:01:46,775;26,6;26,6;31,6;58,6;26,3;58,6;
00:01:46,787;26,6;26,6;31,5;58,7;26,5;58,7;
00:01:46,800;26,6;26,6;31,7;58,4;26,4;58,4;
00:01:46,812;26,8;26,8;31,7;58,0;26,3;58,0;
00:01:46,825;26,6;26,6;31,6;58,0;26,3;58,0;
00:01:46,837;26,6;26,6;31,6;57,8;26,4;57,8;
00:01:46,850;26,6;26,6;31,6;57,9;26,4;57,9;
00:01:46,862;26,8;26,8;31,8;57,4;26,4;57,4;
00:01:46,875;26,7;26,7;31,6;57,3;26,6;57,3;
00:01:46,887;26,7;26,7;31,7;57,2;26,5;57,2;
00:01:46,900;26,7;26,7;31,7;57,1;26,3;57,1;
00:01:46,912;26,6;26,6;31,9;57,0;26,5;57,0;
00:01:46,925;26,9;26,9;31,6;56,5;26,2;56,5;
00:01:46,937;26,8;26,8;31,7;56,5;26,3;56,5;
00:01:46,950;26,7;26,7;31,6;56,2;26,3;56,2;
00:01:46,962;26,6;26,6;31,9;56,1;26,4;56,1;
00:01:46,975;26,6;26,6;31,8;56,0;26,4;56,0;
00:01:46,987;26,6;26,6;31,7;55,5;26,6;55,5;
00:01:47,000;26,6;26,6;31,6;55,7;26,4;55,7;
00:01:47,012;26,8;26,8;31,8;55,6;26,5;55,6;
00:01:47,025;26,7;26,7;31,8;55,7;26,4;55,7;
00:01:47,037;26,8;26,8;32,0;55,2;26,4;55,2;
00:01:47,050;26,7;26,7;31,9;55,2;26,4;55,2;
00:01:47,062;26,6;26,6;31,7;54,6;26,4;54,6;
00:01:47,075;26,7;26,7;31,6;54,4;26,3;54,4;
00:01:47,087;26,6;26,6;31,9;54,4;26,2;54,4;
00:01:47,100;26,8;26,8;31,7;54,7;26,4;54,7;
00:01:47,112;26,9;26,9;31,7;54,1;26,3;54,1;
00:01:47,125;26,6;26,6;31,5;54,1;26,4;54,1;
00:01:47,137;26,4;26,4;31,7;53,9;26,2;53,9;
00:01:47,150;26,9;26,9;31,5;54,1;26,3;54,1;
00:01:47,162;26,6;26,6;31,6;53,8;26,4;53,8;
00:01:47,175;26,6;26,6;31,6;53,6;26,4;53,6;
00:01:47,187;26,7;26,7;31,8;53,4;26,4;53,4;
00:01:47,200;26,4;26,4;31,6;53,1;26,4;53,1;
00:01:47,212;26,5;26,5;31,7;52,7;26,4;52,7;
00:01:47,225;26,7;26,7;31,7;53,4;26,3;53,4;
00:01:47,237;26,8;26,8;31,8;52,8;26,4;52,8;
00:01:47,250;26,5;26,5;31,9;52,8;26,4;52,8;
00:01:47,262;26,6;26,6;31,6;52,5;26,4;52,5;
00:01:47,275;26,9;26,9;31,7;52,2;26,3;52,2;
00:01:47,287;26,6;26,6;31,8;52,5;26,4;52,5;
00:01:47,300;26,6;26,6;31,6;52,0;26,6;52,0;
00:01:47,312;26,6;26,6;31,6;51,8;26,2;51,8;
00:01:47,325;26,5;26,5;31,6;51,7;26,4;51,7;
00:01:47,337;26,6;26,6;31,6;51,6;26,5;51,6;
00:01:47,350;26,8;26,8;31,8;51,7;26,6;51,7;
00:01:47,362;26,6;26,6;31,9;51,2;26,2;51,2;
00:01:47,375;26,8;26,8;31,8;51,1;26,3;51,1;
00:01:47,387;26,6;26,6;31,6;51,2;26,2;51,2;
00:01:47,400;26,6;26,6;31,6;50,9;26,1;50,9;
00:01:47,412;26,8;26,8;31,5;51,0;26,3;51,0;
00:01:47,425;26,7;26,7;31,6;50,6;26,1;50,6;
00:01:47,437;26,4;26,4;32,0;50,5;26,3;50,5;
00:01:47,450;26,6;26,6;31,8;50,6;26,2;50,6;
00:01:47,462;26,6;26,6;31,6;50,4;26,2;50,4;
00:01:47,475;26,7;26,7;31,6;50,3;26,2;50,3;
00:01:47,487;26,6;26,6;31,6;50,1;26,1;50,1;
00:01:47,500;26,6;26,6;31,4;50,0;26,0;50,0;
00:01:47,512;26,6;26,6;31,4;49,8;26,4;49,8;
00:01:47,525;26,6;26,6;31,6;49,8;26,2;49,8;
00:01:47,537;26,4;26,4;31,5;49,6;26,2;49,6;
00:01:47,550;26,6;26,6;31,6;49,3;26,3;49,3;
00:01:47,562;26,5;26,5;31,6;49,4;26,3;49,4;
00:01:47,575;26,6;26,6;31,9;49,4;26,1;49,4;
00:01:47,587;26,6;26,6;31,6;49,2;26,4;49,2;
00:01:47,600;26,6;26,6;31,6;48,9;26,3;48,9;
00:01:47,612;26,8;26,8;31,6;49,3;26,3;49,3;
00:01:47,625;26,5;26,5;31,6;48,8;26,4;48,8;
00:01:47,637;26,5;26,5;31,5;48,6;26,2;48,6;
00:01:47,650;26,6;26,6;31,7;48,7;26,3;48,7;
00:01:47,662;26,5;26,5;31,6;48,6;26,4;48,6;
00:01:47,675;26,8;26,8;31,5;48,5;26,2;48,5;
00:01:47,687;26,4;26,4;31,6;48,1;26,2;48,1;
00:01:47,700;26,6;26,6;31,6;48,2;26,4;48,2;
00:01:47,712;26,8;26,8;31,6;48,0;26,4;48,0;
00:01:47,725;26,6;26,6;31,7;48,3;26,4;48,3;
00:01:47,737;26,4;26,4;31,6;47,9;26,2;47,9;
00:01:47,750;26,5;26,5;31,8;47,9;26,2;47,9;
00:01:47,762;26,6;26,6;31,6;47,9;26,3;47,9;
00:01:47,775;26,5;26,5;31,7;47,6;26,2;47,6;
00:01:47,787;26,5;26,5;31,6;47,3;26,4;47,3;
00:01:47,800;26,4;26,4;31,5;47,4;26,1;47,4;
00:01:47,812;26,3;26,3;31,4;47,1;26,1;47,1;
00:01:47,825;26,5;26,5;31,5;47,0;26,0;47,0;
00:01:47,837;26,3;26,3;31,5;46,9;25,9;46,9;
00:01:47,850;26,1;26,1;31,3;46,8;26,0;46,8;
00:01:47,862;26,4;26,4;31,4;46,5;25,9;46,5;
00:01:47,875;26,2;26,2;31,3;46,3;26,1;46,3;
00:01:47,887;26,5;26,5;31,3;46,4;26,1;46,4;
00:01:47,900;26,3;26,3;31,5;46,4;26,0;46,4;
00:01:47,912;26,1;26,1;31,3;46,7;26,0;46,7;
00:01:47,925;26,4;26,4;31,2;46,3;26,0;46,3;
00:01:47,937;26,2;26,2;31,2;45,8;25,8;45,8;
00:01:47,950;26,3;26,3;31,2;45,8;25,8;45,8;
00:01:47,962;26,3;26,3;31,2;46,0;26,0;46,0;
00:01:47,975;26,1;26,1;31,3;46,0;25,9;46,0;
00:01:47,987;26,3;26,3;31,4;45,5;25,7;45,5;
00:01:48,000;26,3;26,3;31,1;45,6;25,9;45,6;
00:01:48,012;26,3;26,3;31,3;45,4;25,8;45,4;
