[Connect DataFile][1.1]
Date:;10.09.2025
Time:;08:38:14,535
Unit:;C
Resolution:;0,0125
Values:;4
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;
00:00:02,037;28,3;28,3;31,0;53,7;
00:00:02,050;28,6;28,6;31,1;53,6;
00:00:02,062;28,5;28,5;31,1;53,7;
00:00:02,075;28,6;28,6;30,7;53,5;
00:00:02,087;28,6;28,6;30,7;53,5;
00:00:02,100;28,3;28,3;30,8;53,5;
00:00:02,112;28,4;28,4;30,8;53,4;
00:00:02,125;28,5;28,5;30,9;53,3;
00:00:02,137;28,3;28,3;30,8;53,1;
00:00:02,150;28,3;28,3;30,8;53,1;
00:00:02,162;28,5;28,5;30,8;53,1;
00:00:02,175;28,7;28,7;30,8;53,0;
00:00:02,187;28,4;28,4;30,8;52,7;
00:00:02,200;28,5;28,5;30,9;52,8;
00:00:02,212;28,5;28,5;30,9;52,8;
00:00:02,225;28,5;28,5;30,9;52,9;
00:00:02,237;28,4;28,4;30,9;52,6;
00:00:02,250;28,4;28,4;30,8;52,2;
00:00:02,262;28,5;28,5;30,7;52,5;
00:00:02,275;28,5;28,5;30,7;52,5;
00:00:02,287;28,4;28,4;30,6;52,2;
00:00:02,300;28,4;28,4;30,5;52,2;
00:00:02,312;28,3;28,3;30,6;52,2;
00:00:02,325;28,8;28,8;30,7;52,2;
00:00:02,337;28,8;28,8;30,7;52,2;
00:00:02,350;28,6;28,6;30,6;51,9;
00:00:02,362;28,5;28,5;30,8;51,8;
00:00:02,375;28,5;28,5;30,8;51,6;
00:00:02,387;28,1;28,1;30,8;51,6;
00:00:02,400;28,4;28,4;30,6;51,6;
00:00:02,412;28,3;28,3;30,8;51,8;
00:00:02,425;28,7;28,7;30,9;51,6;
00:00:02,437;28,5;28,5;30,7;51,4;
00:00:02,450;28,2;28,2;30,9;51,1;
00:00:02,462;28,1;28,1;30,6;51,2;
00:00:02,475;28,5;28,5;30,6;51,4;
00:00:02,487;28,5;28,5;30,7;51,2;
00:00:02,500;28,3;28,3;30,8;50,9;
00:00:02,512;28,6;28,6;30,6;50,9;
00:00:02,525;28,5;28,5;30,8;51,0;
00:00:02,537;28,6;28,6;30,7;50,9;
00:00:02,550;28,4;28,4;30,6;50,7;
00:00:02,562;28,3;28,3;30,7;50,8;
00:00:02,575;28,3;28,3;31,0;50,7;
00:00:02,587;28,5;28,5;30,7;50,7;
00:00:02,600;28,4;28,4;30,8;50,7;
00:00:02,612;28,6;28,6;30,6;50,9;
00:00:02,625;28,6;28,6;30,6;50,6;
00:00:02,637;28,5;28,5;31,1;50,7;
00:00:02,650;28,3;28,3;30,7;50,6;
00:00:02,662;28,5;28,5;30,7;50,4;
00:00:02,675;28,3;28,3;30,9;50,4;
00:00:02,687;28,6;28,6;30,7;50,3;
00:00:02,700;28,6;28,6;30,9;50,3;
00:00:02,712;28,4;28,4;30,6;50,3;
00:00:02,725;28,3;28,3;30,7;50,0;
00:00:02,737;28,6;28,6;30,6;50,0;
00:00:02,750;28,5;28,5;30,6;50,6;
00:00:02,762;28,3;28,3;30,7;50,0;
00:00:02,775;28,3;28,3;30,7;50,0;
00:00:02,787;28,3;28,3;30,7;50,0;
00:00:02,800;28,3;28,3;30,7;50,0;
00:00:02,812;28,3;28,3;30,7;50,0;
00:00:02,825;28,3;28,3;30,7;50,0;
00:00:02,837;28,3;28,3;30,7;50,0;
00:00:02,850;28,3;28,3;30,7;50,0;
00:00:02,862;28,3;28,3;30,7;50,0;
00:00:02,875;28,3;28,3;30,7;50,0;
00:00:02,887;28,3;28,3;30,7;50,0;
00:00:02,900;28,3;28,3;30,7;50,0;
00:00:02,912;28,3;28,3;30,7;50,0;
00:00:02,925;28,3;28,3;30,7;50,0;
00:00:02,937;28,3;28,3;30,7;50,0;
00:00:02,950;28,3;28,3;30,7;50,0;
00:00:02,962;28,3;28,3;30,7;50,0;
00:00:02,975;28,3;28,3;30,7;50,0;
00:00:02,987;28,3;28,3;30,7;50,0;
00:00:03,000;28,3;28,3;30,7;50,0;
00:00:03,012;28,3;28,3;30,7;50,0;
00:00:03,025;28,3;28,3;30,7;50,0;
00:00:03,037;28,3;28,3;30,7;50,0;
00:00:03,050;28,3;28,3;30,7;50,0;
00:00:03,062;28,3;28,3;30,7;50,0;
00:00:03,075;28,3;28,3;30,7;50,0;
00:00:03,087;28,3;28,3;30,7;50,0;
00:00:03,100;28,3;28,3;30,7;50,0;
00:00:03,112;28,3;28,3;30,7;50,0;
00:00:03,125;28,3;28,3;30,7;50,0;
00:00:03,137;28,3;28,3;30,7;50,0;
00:00:03,150;28,3;28,3;30,7;50,0;
00:00:03,162;28,6;28,6;30,8;48,2;
00:00:03,175;28,3;28,3;30,8;48,2;
00:00:03,187;28,6;28,6;30,7;48,1;
00:00:03,200;28,7;28,7;31,1;48,2;
00:00:03,212;28,5;28,5;30,6;47,9;
00:00:03,225;28,6;28,6;30,7;48,0;
00:00:03,237;28,3;28,3;30,6;48,0;
00:00:03,250;28,7;28,7;30,7;47,8;
00:00:03,262;28,3;28,3;30,8;47,8;
00:00:03,275;28,6;28,6;30,6;47,5;
00:00:03,287;28,3;28,3;30,4;47,6;
00:00:03,300;28,3;28,3;30,5;47,6;
00:00:03,312;28,1;28,1;30,6;47,6;
00:00:03,325;28,4;28,4;30,6;47,3;
00:00:03,337;28,6;28,6;31,0;47,5;
00:00:03,350;28,6;28,6;30,6;47,3;
00:00:03,362;28,7;28,7;30,6;47,3;
00:00:03,375;28,6;28,6;30,8;47,5;
00:00:03,387;28,2;28,2;30,8;47,1;
00:00:03,400;28,4;28,4;30,8;47,3;
00:00:03,412;28,6;28,6;30,8;47,1;
00:00:03,425;28,1;28,1;30,6;47,2;
00:00:03,437;28,3;28,3;30,5;47,0;
00:00:03,450;28,6;28,6;30,6;47,1;
00:00:03,462;28,6;28,6;31,1;46,9;
00:00:03,475;28,7;28,7;30,7;46,8;
00:00:03,487;28,6;28,6;31,0;46,9;
00:00:03,500;28,4;28,4;30,6;46,8;
00:00:03,512;28,4;28,4;30,8;46,6;
00:00:03,525;28,6;28,6;30,6;46,9;
00:00:03,537;28,3;28,3;30,7;46,6;
00:00:03,550;28,5;28,5;30,5;46,6;
00:00:03,562;28,5;28,5;30,4;46,7;
00:00:03,575;28,3;28,3;30,6;46,4;
00:00:03,587;28,3;28,3;30,4;46,6;
00:00:03,600;28,2;28,2;30,5;46,8;
00:00:03,612;28,4;28,4;30,9;46,5;
00:00:03,625;28,3;28,3;30,7;46,4;
00:00:03,637;28,3;28,3;30,7;46,3;
00:00:03,650;28,5;28,5;30,6;46,3;
00:00:03,662;28,6;28,6;30,6;46,3;
00:00:03,675;28,5;28,5;30,6;46,1;
00:00:03,687;28,8;28,8;30,8;46,5;
00:00:03,700;28,3;28,3;30,8;46,3;
00:00:03,712;28,6;28,6;30,6;46,1;
00:00:03,725;28,5;28,5;30,8;46,1;
00:00:03,737;28,7;28,7;30,7;46,1;
00:00:03,750;28,6;28,6;30,8;45,8;
00:00:03,762;28,6;28,6;30,9;45,8;
00:00:03,775;28,4;28,4;30,4;45,8;
00:00:03,787;28,3;28,3;30,9;45,8;
00:00:03,800;28,6;28,6;30,7;45,8;
00:00:03,812;28,7;28,7;30,6;45,7;
00:00:03,825;28,3;28,3;30,9;45,8;
00:00:03,837;28,4;28,4;30,8;45,8;
00:00:03,850;28,6;28,6;30,5;45,6;
00:00:03,862;28,4;28,4;30,6;45,5;
00:00:03,875;28,5;28,5;30,8;45,8;
00:00:03,887;28,8;28,8;30,8;45,8;
00:00:03,900;28,7;28,7;30,6;45,6;
00:00:03,912;28,3;28,3;30,6;45,3;
00:00:03,925;28,7;28,7;30,7;45,4;
00:00:03,937;28,4;28,4;30,8;45,4;
00:00:03,950;28,6;28,6;30,8;45,4;
00:00:03,962;28,3;28,3;30,8;45,4;
00:00:03,975;28,6;28,6;30,6;45,5;
00:00:03,987;28,6;28,6;30,6;45,6;
00:00:04,000;28,6;28,6;31,1;45,2;
00:00:04,012;28,6;28,6;30,6;45,2;
00:00:04,025;28,6;28,6;30,6;44,9;
00:00:04,037;28,4;28,4;30,6;45,2;
00:00:04,050;28,4;28,4;30,6;45,2;
00:00:04,062;28,5;28,5;30,7;45,3;
00:00:04,075;28,5;28,5;30,8;45,0;
00:00:04,087;28,3;28,3;30,6;45,0;
00:00:04,100;28,6;28,6;30,5;44,7;
00:00:04,112;28,6;28,6;30,5;44,7;
00:00:04,125;28,7;28,7;30,7;44,8;
00:00:04,137;28,5;28,5;30,6;44,8;
00:00:04,150;28,8;28,8;30,8;45,0;
00:00:04,162;28,6;28,6;30,6;44,7;
00:00:04,175;28,6;28,6;30,6;44,7;
00:00:04,187;28,7;28,7;30,8;44,8;
00:00:04,200;28,4;28,4;30,7;44,7;
00:00:04,212;28,3;28,3;30,6;44,5;
00:00:04,225;28,5;28,5;30,6;44,5;
00:00:04,237;28,5;28,5;30,6;44,5;
00:00:04,250;28,2;28,2;30,5;44,4;
00:00:04,262;28,5;28,5;30,3;44,4;
00:00:04,275;28,1;28,1;30,5;44,3;
00:00:04,287;28,2;28,2;30,2;44,2;
00:00:04,300;28,2;28,2;30,2;44,2;
00:00:04,312;28,3;28,3;30,3;44,1;
00:00:04,325;28,1;28,1;30,1;44,0;
00:00:04,337;28,0;28,0;30,3;44,2;
00:00:04,350;28,0;28,0;30,2;43,7;
00:00:04,362;28,0;28,0;30,2;43,7;
00:00:04,375;28,1;28,1;30,4;43,9;
00:00:04,387;28,0;28,0;30,0;43,7;
00:00:04,400;28,1;28,1;30,4;43,6;
00:00:04,412;28,0;28,0;30,0;43,9;
00:00:04,425;28,0;28,0;30,0;43,9;
00:00:04,437;28,0;28,0;30,3;43,7;
00:00:04,450;28,0;28,0;30,4;43,7;
00:00:04,462;28,3;28,3;30,3;43,6;
00:00:04,475;28,0;28,0;30,2;43,5;
00:00:04,487;28,0;28,0;30,2;43,5;
00:00:04,500;28,2;28,2;30,3;43,6;
00:00:04,512;28,3;28,3;30,1;43,4;
00:00:04,525;28,3;28,3;30,5;43,6;
00:00:04,537;28,3;28,3;30,4;43,8;
00:00:04,550;28,3;28,3;30,4;43,8;
00:00:04,562;28,3;28,3;30,2;43,5;
00:00:04,575;28,3;28,3;30,6;43,5;
00:00:04,587;28,3;28,3;30,3;43,6;
00:00:04,600;28,3;28,3;30,2;43,3;
00:00:04,612;28,3;28,3;30,2;43,3;
00:00:04,625;28,1;28,1;30,7;43,6;
00:00:04,637;28,4;28,4;30,4;43,4;
00:00:04,650;28,0;28,0;30,2;43,4;
00:00:04,662;28,2;28,2;30,1;43,4;
00:00:04,675;28,2;28,2;30,1;43,4;
00:00:04,687;28,2;28,2;30,4;42,9;
00:00:04,700;28,0;28,0;30,3;42,8;
00:00:04,712;28,1;28,1;30,3;42,9;
00:00:04,725;28,1;28,1;30,2;42,7;
00:00:04,737;28,1;28,1;30,2;42,7;
00:00:04,750;28,1;28,1;30,3;42,8;
00:00:04,762;28,1;28,1;30,0;42,7;
00:00:04,775;28,1;28,1;30,1;42,9;
00:00:04,787;28,2;28,2;30,3;42,7;
00:00:04,800;28,2;28,2;30,2;42,8;
00:00:04,812;28,1;28,1;30,2;42,9;
00:00:04,825;28,0;28,0;30,2;42,5;
00:00:04,837;28,1;28,1;30,1;42,7;
00:00:04,850;28,1;28,1;30,2;42,5;
00:00:04,862;28,4;28,4;30,3;42,7;
00:00:04,875;28,5;28,5;30,3;42,8;
00:00:04,887;28,3;28,3;30,6;42,8;
00:00:04,900;28,8;28,8;30,5;42,6;
00:00:04,912;28,5;28,5;30,8;42,8;
00:00:04,925;28,6;28,6;30,8;42,8;
00:00:04,937;28,4;28,4;30,6;42,8;
00:00:04,950;28,6;28,6;30,5;42,6;
00:00:04,962;28,6;28,6;30,3;42,6;
00:00:04,975;28,6;28,6;30,4;42,6;
00:00:04,987;28,6;28,6;30,6;42,6;
00:00:05,000;28,7;28,7;30,8;42,6;
00:00:05,012;28,6;28,6;30,6;42,5;
00:00:05,025;28,6;28,6;30,6;42,4;
00:00:05,037;28,6;28,6;30,6;42,8;
00:00:05,050;28,7;28,7;31,1;42,7;
00:00:05,062;28,7;28,7;30,8;42,4;
00:00:05,075;29,0;29,0;30,8;42,9;
00:00:05,087;28,9;28,9;30,7;42,8;
00:00:05,100;28,6;28,6;30,6;42,3;
00:00:05,112;28,7;28,7;30,8;42,5;
00:00:05,125;28,7;28,7;30,6;42,6;
00:00:05,137;28,7;28,7;30,8;42,6;
00:00:05,150;28,9;28,9;30,6;42,4;
00:00:05,162;28,8;28,8;30,8;42,4;
00:00:05,175;28,6;28,6;30,6;42,2;
00:00:05,187;28,7;28,7;30,7;42,4;
00:00:05,200;29,0;29,0;30,8;42,3;
00:00:05,212;28,7;28,7;30,6;42,2;
00:00:05,225;28,8;28,8;30,8;42,3;
00:00:05,237;28,8;28,8;30,8;42,6;
00:00:05,250;28,5;28,5;30,5;42,3;
00:00:05,262;28,6;28,6;30,6;42,1;
00:00:05,275;28,5;28,5;30,5;42,1;
00:00:05,287;28,7;28,7;30,5;42,1;
00:00:05,300;28,6;28,6;30,8;42,3;
00:00:05,312;28,7;28,7;30,8;42,0;
00:00:05,325;28,7;28,7;30,6;42,0;
00:00:05,337;28,7;28,7;30,6;42,0;
00:00:05,350;28,7;28,7;30,6;41,9;
00:00:05,362;29,0;29,0;30,8;42,2;
00:00:05,375;29,2;29,2;30,6;42,2;
00:00:05,387;28,9;28,9;30,6;42,0;
00:00:05,400;29,0;29,0;30,6;41,8;
00:00:05,412;29,0;29,0;30,7;42,0;
00:00:05,425;28,8;28,8;30,6;41,7;
00:00:05,437;28,6;28,6;30,6;41,6;
00:00:05,450;28,9;28,9;30,8;41,8;
00:00:05,462;28,7;28,7;30,9;41,8;
00:00:05,475;28,7;28,7;30,7;41,5;
00:00:05,487;28,9;28,9;30,6;41,7;
00:00:05,500;28,9;28,9;30,6;41,7;
00:00:05,512;29,1;29,1;30,6;41,6;
00:00:05,525;28,7;28,7;30,4;41,5;
00:00:05,537;28,7;28,7;30,7;41,5;
00:00:05,550;28,8;28,8;30,7;41,6;
00:00:05,562;28,6;28,6;30,6;41,5;
00:00:05,575;29,0;29,0;30,6;41,6;
00:00:05,587;28,6;28,6;30,6;41,6;
00:00:05,600;28,5;28,5;30,6;41,3;
00:00:05,612;28,7;28,7;30,6;41,3;
00:00:05,625;28,7;28,7;30,4;41,3;
00:00:05,637;28,7;28,7;30,6;41,4;
00:00:05,650;28,6;28,6;30,5;41,2;
00:00:05,662;28,7;28,7;30,4;41,3;
00:00:05,675;28,6;28,6;30,6;41,3;
00:00:05,687;28,7;28,7;30,3;41,1;
00:00:05,700;28,8;28,8;30,6;41,1;
00:00:05,712;29,0;29,0;30,8;41,5;
00:00:05,725;28,9;28,9;30,6;41,2;
00:00:05,737;28,6;28,6;30,9;41,3;
00:00:05,750;28,5;28,5;30,8;41,1;
00:00:05,762;28,6;28,6;30,4;41,0;
00:00:05,775;28,8;28,8;30,6;41,1;
00:00:05,787;28,6;28,6;30,6;41,0;
00:00:05,800;28,8;28,8;30,8;41,0;
00:00:05,812;28,7;28,7;30,5;41,0;
00:00:05,825;28,8;28,8;30,6;41,0;
00:00:05,837;28,8;28,8;30,6;41,0;
00:00:05,850;28,7;28,7;30,8;41,2;
00:00:05,862;28,6;28,6;30,4;41,0;
00:00:05,875;28,7;28,7;30,6;41,0;
00:00:05,887;28,5;28,5;30,6;41,0;
00:00:05,900;29,0;29,0;30,3;41,0;
00:00:05,912;28,8;28,8;30,4;40,8;
00:00:05,925;28,9;28,9;30,9;40,9;
00:00:05,937;28,8;28,8;30,7;41,1;
00:00:05,950;29,0;29,0;30,6;40,8;
00:00:05,962;29,1;29,1;30,7;40,7;
00:00:05,975;28,8;28,8;30,8;40,8;
00:00:05,987;28,7;28,7;30,6;40,8;
00:00:06,000;28,7;28,7;30,6;40,5;
00:00:06,012;29,0;29,0;30,6;40,6;
00:00:06,025;28,8;28,8;30,6;40,7;
00:00:06,037;28,9;28,9;30,8;40,6;
00:00:06,050;28,7;28,7;30,6;40,5;
00:00:06,062;28,8;28,8;30,4;40,8;
00:00:06,075;28,7;28,7;30,6;40,8;
00:00:06,087;28,6;28,6;30,8;40,5;
00:00:06,100;28,9;28,9;30,6;40,5;
00:00:06,112;28,8;28,8;30,6;40,5;
00:00:06,125;28,8;28,8;30,7;40,5;
00:00:06,137;29,0;29,0;30,7;41,0;
00:00:06,150;29,0;29,0;30,7;40,9;
00:00:06,162;29,1;29,1;30,6;40,5;
00:00:06,175;29,0;29,0;30,9;40,5;
00:00:06,187;29,0;29,0;31,1;40,4;
00:00:06,200;29,0;29,0;30,5;40,5;
00:00:06,212;28,7;28,7;30,8;40,4;
00:00:06,225;28,7;28,7;30,7;40,3;
00:00:06,237;29,4;29,4;30,6;40,5;
00:00:06,250;28,7;28,7;30,8;40,7;
00:00:06,262;28,9;28,9;30,3;40,3;
00:00:06,275;29,0;29,0;30,6;40,3;
00:00:06,287;28,7;28,7;30,6;40,3;
00:00:06,300;28,6;28,6;30,4;40,2;
00:00:06,312;28,6;28,6;30,7;40,2;
00:00:06,325;29,0;29,0;30,3;40,1;
00:00:06,337;29,2;29,2;30,5;40,3;
00:00:06,350;28,7;28,7;30,5;40,2;
00:00:06,362;28,8;28,8;30,6;40,2;
00:00:06,375;28,7;28,7;30,8;40,2;
00:00:06,387;28,8;28,8;30,6;40,2;
00:00:06,400;28,8;28,8;30,8;40,1;
00:00:06,412;29,0;29,0;30,7;40,3;
00:00:06,425;28,7;28,7;30,6;40,2;
00:00:06,437;28,8;28,8;30,8;40,2;
00:00:06,450;28,8;28,8;30,7;40,2;
00:00:06,462;28,9;28,9;31,2;39,9;
00:00:06,475;29,0;29,0;30,7;40,3;
00:00:06,487;29,1;29,1;30,8;40,1;
00:00:06,500;29,4;29,4;31,1;39,9;
00:00:06,512;28,7;28,7;30,6;39,9;
00:00:06,525;29,0;29,0;30,8;39,9;
00:00:06,537;29,1;29,1;30,9;40,3;
00:00:06,550;29,0;29,0;30,7;39,8;
00:00:06,562;28,9;28,9;31,0;39,9;
00:00:06,575;29,4;29,4;30,8;39,6;
00:00:06,587;29,0;29,0;30,6;39,9;
00:00:06,600;29,0;29,0;30,9;39,9;
00:00:06,612;29,3;29,3;30,8;40,0;
00:00:06,625;28,9;28,9;30,8;39,9;
00:00:06,637;28,9;28,9;30,7;39,8;
00:00:06,650;28,7;28,7;30,6;39,8;
00:00:06,662;29,3;29,3;30,8;39,6;
00:00:06,675;28,9;28,9;30,6;39,6;
00:00:06,687;29,0;29,0;30,6;39,9;
00:00:06,700;28,6;28,6;30,6;39,6;
00:00:06,712;28,8;28,8;30,8;39,4;
00:00:06,725;28,7;28,7;30,2;39,7;
00:00:06,737;29,1;29,1;30,3;39,6;
00:00:06,750;28,8;28,8;30,6;39,5;
00:00:06,762;29,0;29,0;30,5;39,3;
00:00:06,775;28,6;28,6;30,6;39,3;
00:00:06,787;28,6;28,6;30,4;39,3;
00:00:06,800;28,7;28,7;30,3;39,6;
00:00:06,812;28,6;28,6;30,3;39,3;
00:00:06,825;28,7;28,7;30,5;39,3;
00:00:06,837;28,4;28,4;30,4;39,3;
00:00:06,850;28,6;28,6;30,6;39,1;
00:00:06,862;28,3;28,3;30,2;39,1;
00:00:06,875;28,6;28,6;30,3;39,1;
00:00:06,887;28,5;28,5;30,2;39,2;
